start,1497405340.298502
Start Anneal,0.0009241104125976562,1
Score Iteration,-1,5,0.9703725093562657
Score Iteration,-2,9,0.951110130465772
Score Iteration,-3,12,0.936914692879804
Score Iteration,-4,112,0.5675552224603753
Result SA test146,0.0009241104125976562,0.6910691261291504,919,-4
Start Anneal,0.6910719871520996,1.1
Score Iteration,-5,1277,0.18191925670038228
Result SA test146,0.6910719871520996,1.318248987197876,1857,-5
Start Anneal,1.318251132965088,1.2100000000000002
Result SA test146,1.318251132965088,1.7982370853424072,2814,-5
Start Anneal,1.79823899269104,1.3310000000000004
Result SA test146,1.79823899269104,2.9598240852355957,3790,-5
Start Anneal,2.9598259925842285,1.4641000000000006
Result SA test146,2.9598259925842285,3.7296199798583984,4785,-5
Start Anneal,3.7296221256256104,1.6105100000000008
Result SA test146,3.7296221256256104,4.5194151401519775,5799,-5
Start Anneal,4.519418001174927,1.771561000000001
Result SA test146,4.519418001174927,5.3274829387664795,6832,-5
Start Anneal,5.327486038208008,1.9487171000000014
Result SA test146,5.327486038208008,5.789744138717651,7884,-5
Start Anneal,5.789746999740601,2.1435888100000016
Result SA test146,5.789746999740601,6.356920957565308,8955,-5
Start Anneal,6.356924057006836,2.357947691000002
Result SA test146,6.356924057006836,7.150515079498291,10045,-5
Start Anneal,7.15051794052124,2.5937424601000023
Result SA test146,7.15051794052124,8.232497930526733,11154,-5
Start Anneal,8.232501029968262,2.853116706110003
Result SA test146,8.232501029968262,9.003658056259155,12282,-5
Start Anneal,9.003659963607788,3.1384283767210035
Result SA test146,9.003659963607788,9.759437084197998,13429,-5
Start Anneal,9.75943899154663,3.4522712143931042
Result SA test146,9.75943899154663,10.967462062835693,14595,-5
Start Anneal,10.967464923858643,3.797498335832415
Result SA test146,10.967464923858643,11.663573980331421,15780,-5
Start Anneal,11.66357707977295,4.177248169415656
Result SA test146,11.66357707977295,12.690786123275757,16984,-5
Start Anneal,12.69078803062439,4.594972986357222
Result SA test146,12.69078803062439,13.622239112854004,18207,-5
Start Anneal,13.622241973876953,5.054470284992944
Result SA test146,13.622241973876953,14.784623146057129,19449,-5
Start Anneal,14.784626007080078,5.559917313492239
Result SA test146,14.784626007080078,15.47320008277893,20710,-5
Start Anneal,15.47320294380188,6.115909044841463
Result SA test146,15.47320294380188,16.382297039031982,21991,-5
