start,1498308957.258118
Start Anneal,0.0027861595153808594,1
Score Iteration,-2,3,0.9801495006250001
Score Iteration,-4,8,0.9558895783575597
Score Iteration,-8,9,0.951110130465772
Score Iteration,-9,18,0.9091562615825303
Score Iteration,-10,21,0.8955869907338784
Score Iteration,-11,23,0.8866535105013079
Score Iteration,-12,50,0.774420994283299
Score Iteration,-14,114,0.561893859116333
Score Iteration,-15,600,0.04916675299948843
Result SA test137,0.0027861595153808594,18.16084098815918,919,-15
Start Anneal,18.16084599494934,1.1
Score Iteration,-16,1176,0.3018196544530082
Score Iteration,-17,1345,0.12937434486133229
Score Iteration,-18,1362,0.11880659146871839
Score Iteration,-19,1714,0.020350025546523022
Result SA test137,18.16084599494934,27.74594807624817,1857,-19
Start Anneal,27.745951175689697,1.2100000000000002
Result SA test137,27.745951175689697,35.26917505264282,2814,-19
Start Anneal,35.26917910575867,1.3310000000000004
Result SA test137,35.26917910575867,42.40645098686218,3790,-19
Start Anneal,42.40645408630371,1.4641000000000006
Result SA test137,42.40645408630371,50.55553102493286,4785,-19
Start Anneal,50.55553412437439,1.6105100000000008
Result SA test137,50.55553412437439,56.15544414520264,5799,-19
Start Anneal,56.155447006225586,1.771561000000001
Score Iteration,-20,5899,1.0677934838387513
Result SA test137,56.155447006225586,59.866862058639526,6832,-20
Start Anneal,59.866865158081055,1.9487171000000014
Score Iteration,-21,6865,1.6433631391400874
Result SA test137,59.866865158081055,77.55597114562988,7884,-21
Start Anneal,77.55597400665283,2.1435888100000016
Result SA test137,77.55597400665283,92.88244199752808,8955,-21
Start Anneal,92.88244605064392,2.357947691000002
Result SA test137,92.88244605064392,103.90400314331055,10045,-21
Start Anneal,103.9040060043335,2.5937424601000023
Result SA test137,103.9040060043335,112.08208298683167,11154,-21
Start Anneal,112.0820860862732,2.853116706110003
Result SA test137,112.0820860862732,123.73889207839966,12282,-21
Start Anneal,123.73889517784119,3.1384283767210035
Result SA test137,123.73889517784119,131.38957715034485,13429,-21
Start Anneal,131.3895800113678,3.4522712143931042
Result SA test137,131.3895800113678,143.97124910354614,14595,-21
Start Anneal,143.97125220298767,3.797498335832415
Result SA test137,143.97125220298767,152.21282815933228,15780,-21
