start,1496937988.760258
Start Anneal,0.00279998779296875,1
Score Iteration,-2,3,0.9801495006250001
Score Iteration,-4,4,0.9752487531218751
Score Iteration,-6,10,0.9463545798134431
Score Iteration,-8,71,0.6970466008354952
Score Iteration,-9,132,0.5134164023722475
Score Iteration,-10,160,0.4461860624436722
Score Iteration,-12,218,0.3336220013590309
Result SA test15,0.00279998779296875,11.028253078460693,919,-12
Start Anneal,11.028255939483643,1.5
Score Iteration,-13,1400,0.13391097696197735
Result SA test15,11.028255939483643,19.505882024765015,1919,-13
Start Anneal,19.50588893890381,2.25
Result SA test15,19.50588893890381,34.956181049346924,3000,-13
Start Anneal,34.95618414878845,3.375
Result SA test15,34.95618414878845,42.86236500740051,4162,-13
Start Anneal,42.86236810684204,5.0625
Score Iteration,-14,4904,0.12215578257344398
Result SA test15,42.86236810684204,52.38864207267761,5405,-14
Start Anneal,52.38864493370056,7.59375
Result SA test15,52.38864493370056,64.13422703742981,6729,-14
Start Anneal,64.13423013687134,11.390625
Result SA test15,64.13423013687134,75.8679609298706,8134,-14
Start Anneal,75.86796402931213,17.0859375
Result SA test15,75.86796402931213,87.58572912216187,9619,-14
