start,1498321779.574396
Start Anneal,0.002735137939453125,1
Score Iteration,-1,2,0.985074875
Score Iteration,-2,4,0.9752487531218751
Score Iteration,-3,6,0.9655206468094844
Score Iteration,-5,26,0.8734200960253872
Score Iteration,-6,29,0.8603841919146964
Score Iteration,-7,31,0.8518018596003473
Score Iteration,-8,48,0.7822236754458716
Score Iteration,-10,64,0.7219385759785164
Score Iteration,-11,275,0.25070920851039635
Score Iteration,-12,329,0.19125669472892148
Score Iteration,-13,338,0.18282028128248926
Score Iteration,-14,469,0.09480864735409505
Score Iteration,-15,543,0.06542683706543742
Score Iteration,-16,599,0.04941382211003863
Score Iteration,-17,679,0.03308985827710758
Result SA test136,0.002735137939453125,6.641041994094849,919,-17
Start Anneal,6.641045093536377,1.1
Result SA test136,6.641045093536377,12.699088096618652,1857,-17
Start Anneal,12.699092149734497,1.2100000000000002
Result SA test136,12.699092149734497,23.797957181930542,2814,-17
Start Anneal,23.797960996627808,1.3310000000000004
Score Iteration,-18,3012,0.49087523690203877
Result SA test136,23.797960996627808,30.225640058517456,3790,-18
Start Anneal,30.2256441116333,1.4641000000000006
Result SA test136,30.2256441116333,39.73353815078735,4785,-18
Start Anneal,39.7335410118103,1.6105100000000008
Score Iteration,-19,5173,0.22916159475397305
Result SA test136,39.7335410118103,45.689279079437256,5799,-19
Start Anneal,45.689282178878784,1.771561000000001
Result SA test136,45.689282178878784,59.22611212730408,6832,-19
Start Anneal,59.22611713409424,1.9487171000000014
Result SA test136,59.22611713409424,71.1918351650238,7884,-19
Start Anneal,71.19183921813965,2.1435888100000016
Result SA test136,71.19183921813965,86.81488513946533,8955,-19
Start Anneal,86.81488919258118,2.357947691000002
Result SA test136,86.81488919258118,95.83028817176819,10045,-19
Start Anneal,95.83029103279114,2.5937424601000023
Result SA test136,95.83029103279114,99.81476211547852,11154,-19
Start Anneal,99.81476521492004,2.853116706110003
Result SA test136,99.81476521492004,109.70075011253357,12282,-19
Start Anneal,109.7007532119751,3.1384283767210035
Result SA test136,109.7007532119751,117.22320699691772,13429,-19
Start Anneal,117.22321009635925,3.4522712143931042
Score Iteration,-20,14406,0.025649439332916496
Score Iteration,-21,14553,0.01227639195676127
Result SA test136,117.22321009635925,128.40421199798584,14595,-21
Start Anneal,128.40421509742737,3.797498335832415
Result SA test136,128.40421509742737,137.26816511154175,15780,-21
