-2,"[0P[50, 50]0, 1P[51, 50]0, 2P[51, 51]0, 3P[51, 52]0, 4H[51, 53]2, 5H[51, 54]2, 6P[50, 54]0, 7H[49, 54]2, 8H[48, 54]2, 9P[47, 54]0, 10H[47, 55]2, 11H[46, 55]2, 12H[45, 55]2, 13P[44, 55]0, 14H[44, 56]2, 15H[43, 56]2, 16H[42, 56]2, 17P[41, 56]0, 18P[41, 57]0, 19H[40, 57]2, 20H[40, 56]2, 21P[39, 56]0, 22H[38, 56]2, 23H[38, 55]2, 24H[38, 54]2, 25P[37, 54]0, 26P[36, 54]0, 27H[35, 54]2, 28H[35, 55]2, 29H[36, 55]2, 30H[37, 55]2, 31P[37, 56]0, 32P[37, 57]0, 33H[38, 57]2, 34P[39, 57]0, 35P[39, 58]0, 36P[39, 59]0, 37P[38, 59]0, 38P[38, 58]0, 39P[37, 58]0, 40H[37, 59]2, 41P[37, 60]0, 42P[38, 60]0, 43H[39, 60]2, 44P[40, 60]0, 45H[40, 61]2, 46H[40, 62]2, 47P[39, 62]0, 48H[38, 62]2, 49P[38, 63]0]"
-3,"[0P[50, 50]0, 1P[51, 50]0, 2P[51, 51]0, 3P[51, 52]0, 4H[51, 53]2, 5H[50, 53]2, 6P[49, 53]0, 7H[48, 53]2, 8H[48, 52]2, 9P[49, 52]0, 10H[50, 52]2, 11H[50, 51]2, 12H[49, 51]2, 13P[48, 51]0, 14H[47, 51]2, 15H[46, 51]2, 16H[45, 51]2, 17P[45, 50]0, 18P[46, 50]0, 19H[46, 49]2, 20H[46, 48]2, 21P[46, 47]0, 22H[46, 46]2, 23H[46, 45]2, 24H[47, 45]2, 25P[48, 45]0, 26P[49, 45]0, 27H[50, 45]2, 28H[51, 45]2, 29H[52, 45]2, 30H[52, 46]2, 31P[51, 46]0, 32P[50, 46]0, 33H[49, 46]2, 34P[48, 46]0, 35P[48, 47]0, 36P[47, 47]0, 37P[47, 48]0, 38P[48, 48]0, 39P[49, 48]0, 40H[50, 48]2, 41P[50, 47]0, 42P[51, 47]0, 43H[52, 47]2, 44P[52, 48]0, 45H[51, 48]2, 46H[51, 49]2, 47P[50, 49]0, 48H[49, 49]2, 49P[49, 50]0]"
-3,"[0P[50, 50]0, 1P[51, 50]0, 2P[51, 51]0, 3P[51, 52]0, 4H[51, 53]2, 5H[51, 54]2, 6P[51, 55]0, 7H[51, 56]2, 8H[51, 57]2, 9P[50, 57]0, 10H[49, 57]2, 11H[49, 56]2, 12H[49, 55]2, 13P[49, 54]0, 14H[49, 53]2, 15H[49, 52]2, 16H[48, 52]2, 17P[47, 52]0, 18P[47, 53]0, 19H[47, 54]2, 20H[46, 54]2, 21P[46, 53]0, 22H[45, 53]2, 23H[44, 53]2, 24H[43, 53]2, 25P[43, 52]0, 26P[43, 51]0, 27H[44, 51]2, 28H[45, 51]2, 29H[45, 50]2, 30H[45, 49]2, 31P[44, 49]0, 32P[43, 49]0, 33H[43, 48]2, 34P[43, 47]0, 35P[44, 47]0, 36P[44, 48]0, 37P[45, 48]0, 38P[46, 48]0, 39P[46, 49]0, 40H[46, 50]2, 41P[47, 50]0, 42P[48, 50]0, 43H[49, 50]2, 44P[49, 51]0, 45H[50, 51]2, 46H[50, 52]2, 47P[50, 53]0, 48H[50, 54]2, 49P[50, 55]0]"
-8,"[0P[50, 50]0, 1P[51, 50]0, 2P[52, 50]0, 3P[53, 50]0, 4H[54, 50]2, 5H[55, 50]2, 6P[56, 50]0, 7H[57, 50]2, 8H[57, 51]2, 9P[57, 52]0, 10H[57, 53]2, 11H[56, 53]2, 12H[55, 53]2, 13P[54, 53]0, 14H[53, 53]2, 15H[52, 53]2, 16H[51, 53]2, 17P[50, 53]0, 18P[50, 52]0, 19H[51, 52]2, 20H[52, 52]2, 21P[53, 52]0, 22H[54, 52]2, 23H[55, 52]2, 24H[56, 52]2, 25P[56, 51]0, 26P[55, 51]0, 27H[54, 51]2, 28H[53, 51]2, 29H[52, 51]2, 30H[51, 51]2, 31P[50, 51]0, 32P[49, 51]0, 33H[48, 51]2, 34P[47, 51]0, 35P[47, 50]0, 36P[48, 50]0, 37P[49, 50]0, 38P[49, 49]0, 39P[49, 48]0, 40H[48, 48]2, 41P[48, 47]0, 42P[49, 47]0, 43H[50, 47]2, 44P[51, 47]0, 45H[52, 47]2, 46H[53, 47]2, 47P[54, 47]0, 48H[54, 48]2, 49P[53, 48]0]"
-1,"[0P[50, 50]0, 1P[51, 50]0, 2P[52, 50]0, 3P[53, 50]0, 4H[54, 50]2, 5H[55, 50]2, 6P[56, 50]0, 7H[57, 50]2, 8H[58, 50]2, 9P[58, 49]0, 10H[58, 48]2, 11H[58, 47]2, 12H[58, 46]2, 13P[59, 46]0, 14H[60, 46]2, 15H[61, 46]2, 16H[62, 46]2, 17P[63, 46]0, 18P[64, 46]0, 19H[65, 46]2, 20H[66, 46]2, 21P[67, 46]0, 22H[68, 46]2, 23H[69, 46]2, 24H[69, 45]2, 25P[69, 44]0, 26P[69, 43]0, 27H[69, 42]2, 28H[70, 42]2, 29H[71, 42]2, 30H[71, 43]2, 31P[71, 44]0, 32P[70, 44]0, 33H[70, 45]2, 34P[71, 45]0, 35P[72, 45]0, 36P[73, 45]0, 37P[74, 45]0, 38P[74, 44]0, 39P[74, 43]0, 40H[75, 43]2, 41P[75, 44]0, 42P[75, 45]0, 43H[76, 45]2, 44P[77, 45]0, 45H[77, 44]2, 46H[77, 43]2, 47P[78, 43]0, 48H[79, 43]2, 49P[79, 44]0]"
-1,"[0P[50, 50]0, 1P[51, 50]0, 2P[51, 51]0, 3P[52, 51]0, 4H[52, 52]2, 5H[52, 53]2, 6P[53, 53]0, 7H[54, 53]2, 8H[54, 54]2, 9P[55, 54]0, 10H[55, 53]2, 11H[55, 52]2, 12H[56, 52]2, 13P[57, 52]0, 14H[57, 53]2, 15H[58, 53]2, 16H[58, 52]2, 17P[59, 52]0, 18P[60, 52]0, 19H[61, 52]2, 20H[61, 53]2, 21P[61, 54]0, 22H[62, 54]2, 23H[63, 54]2, 24H[64, 54]2, 25P[65, 54]0, 26P[65, 53]0, 27H[66, 53]2, 28H[66, 54]2, 29H[66, 55]2, 30H[66, 56]2, 31P[67, 56]0, 32P[68, 56]0, 33H[68, 55]2, 34P[69, 55]0, 35P[69, 54]0, 36P[68, 54]0, 37P[67, 54]0, 38P[67, 53]0, 39P[67, 52]0, 40H[68, 52]2, 41P[69, 52]0, 42P[70, 52]0, 43H[71, 52]2, 44P[72, 52]0, 45H[73, 52]2, 46H[73, 53]2, 47P[72, 53]0, 48H[72, 54]2, 49P[71, 54]0]"
-4,"[0P[50, 50]0, 1P[51, 50]0, 2P[51, 51]0, 3P[50, 51]0, 4H[49, 51]2, 5H[49, 52]2, 6P[48, 52]0, 7H[48, 51]2, 8H[48, 50]2, 9P[47, 50]0, 10H[46, 50]2, 11H[45, 50]2, 12H[44, 50]2, 13P[44, 51]0, 14H[43, 51]2, 15H[42, 51]2, 16H[42, 50]2, 17P[41, 50]0, 18P[41, 51]0, 19H[41, 52]2, 20H[40, 52]2, 21P[39, 52]0, 22H[39, 53]2, 23H[38, 53]2, 24H[38, 54]2, 25P[39, 54]0, 26P[39, 55]0, 27H[38, 55]2, 28H[38, 56]2, 29H[39, 56]2, 30H[40, 56]2, 31P[41, 56]0, 32P[42, 56]0, 33H[43, 56]2, 34P[43, 57]0, 35P[43, 58]0, 36P[42, 58]0, 37P[41, 58]0, 38P[41, 59]0, 39P[41, 60]0, 40H[42, 60]2, 41P[42, 61]0, 42P[42, 62]0, 43H[43, 62]2, 44P[43, 61]0, 45H[43, 60]2, 46H[44, 60]2, 47P[44, 59]0, 48H[43, 59]2, 49P[42, 59]0]"
-2,"[0P[50, 50]0, 1P[51, 50]0, 2P[52, 50]0, 3P[53, 50]0, 4H[54, 50]2, 5H[55, 50]2, 6P[56, 50]0, 7H[57, 50]2, 8H[58, 50]2, 9P[58, 49]0, 10H[59, 49]2, 11H[59, 48]2, 12H[58, 48]2, 13P[58, 47]0, 14H[57, 47]2, 15H[57, 46]2, 16H[57, 45]2, 17P[57, 44]0, 18P[57, 43]0, 19H[58, 43]2, 20H[58, 42]2, 21P[58, 41]0, 22H[57, 41]2, 23H[57, 40]2, 24H[57, 39]2, 25P[57, 38]0, 26P[57, 37]0, 27H[57, 36]2, 28H[57, 35]2, 29H[58, 35]2, 30H[59, 35]2, 31P[60, 35]0, 32P[60, 36]0, 33H[59, 36]2, 34P[58, 36]0, 35P[58, 37]0, 36P[58, 38]0, 37P[58, 39]0, 38P[58, 40]0, 39P[59, 40]0, 40H[59, 41]2, 41P[59, 42]0, 42P[60, 42]0, 43H[60, 43]2, 44P[60, 44]0, 45H[60, 45]2, 46H[60, 46]2, 47P[60, 47]0, 48H[60, 48]2, 49P[61, 48]0]"
-4,"[0P[50, 50]0, 1P[51, 50]0, 2P[52, 50]0, 3P[52, 51]0, 4H[52, 52]2, 5H[52, 53]2, 6P[53, 53]0, 7H[53, 54]2, 8H[53, 55]2, 9P[53, 56]0, 10H[53, 57]2, 11H[53, 58]2, 12H[53, 59]2, 13P[54, 59]0, 14H[54, 60]2, 15H[54, 61]2, 16H[53, 61]2, 17P[53, 60]0, 18P[52, 60]0, 19H[51, 60]2, 20H[51, 59]2, 21P[50, 59]0, 22H[50, 58]2, 23H[51, 58]2, 24H[52, 58]2, 25P[52, 57]0, 26P[52, 56]0, 27H[51, 56]2, 28H[51, 55]2, 29H[50, 55]2, 30H[49, 55]2, 31P[48, 55]0, 32P[48, 54]0, 33H[48, 53]2, 34P[48, 52]0, 35P[48, 51]0, 36P[47, 51]0, 37P[47, 52]0, 38P[47, 53]0, 39P[47, 54]0, 40H[46, 54]2, 41P[46, 55]0, 42P[46, 56]0, 43H[45, 56]2, 44P[45, 57]0, 45H[44, 57]2, 46H[44, 56]2, 47P[43, 56]0, 48H[43, 57]2, 49P[42, 57]0]"
-4,"[0P[50, 50]0, 1P[51, 50]0, 2P[51, 51]0, 3P[51, 52]0, 4H[52, 52]2, 5H[52, 51]2, 6P[52, 50]0, 7H[52, 49]2, 8H[52, 48]2, 9P[52, 47]0, 10H[52, 46]2, 11H[51, 46]2, 12H[50, 46]2, 13P[50, 45]0, 14H[49, 45]2, 15H[49, 46]2, 16H[49, 47]2, 17P[48, 47]0, 18P[48, 48]0, 19H[49, 48]2, 20H[49, 49]2, 21P[48, 49]0, 22H[48, 50]2, 23H[47, 50]2, 24H[47, 49]2, 25P[46, 49]0, 26P[46, 48]0, 27H[47, 48]2, 28H[47, 47]2, 29H[47, 46]2, 30H[46, 46]2, 31P[45, 46]0, 32P[45, 45]0, 33H[45, 44]2, 34P[45, 43]0, 35P[46, 43]0, 36P[46, 42]0, 37P[46, 41]0, 38P[45, 41]0, 39P[44, 41]0, 40H[44, 40]2, 41P[44, 39]0, 42P[45, 39]0, 43H[45, 40]2, 44P[46, 40]0, 45H[47, 40]2, 46H[48, 40]2, 47P[49, 40]0, 48H[49, 41]2, 49P[49, 42]0]"
