start,1497405030.968316
Start Anneal,0.0012319087982177734,1
Score Iteration,-2,0,0.995
Score Iteration,-3,39,0.8183201210226745
Score Iteration,-4,51,0.7705488893118825
Score Iteration,-5,308,0.21248679717794633
Result SA test145,0.0012319087982177734,0.8446459770202637,919,-5
Start Anneal,0.8446488380432129,1.1
Result SA test145,0.8446488380432129,1.4830470085144043,1857,-5
Start Anneal,1.4830498695373535,1.2100000000000002
Score Iteration,-6,2539,0.03944114548736831
Result SA test145,1.4830498695373535,1.8802399635314941,2814,-6
Start Anneal,1.8802428245544434,1.3310000000000004
Result SA test145,1.8802428245544434,2.2335188388824463,3790,-6
Start Anneal,2.2335219383239746,1.4641000000000006
Result SA test145,2.2335219383239746,2.537000894546509,4785,-6
Start Anneal,2.537003993988037,1.6105100000000008
Result SA test145,2.537003993988037,3.255535840988159,5799,-6
Start Anneal,3.255537986755371,1.771561000000001
Result SA test145,3.255537986755371,3.9897499084472656,6832,-6
Start Anneal,3.989753007888794,1.9487171000000014
Result SA test145,3.989753007888794,5.233919858932495,7884,-6
Start Anneal,5.23392391204834,2.1435888100000016
Result SA test145,5.23392391204834,5.711740016937256,8955,-6
Start Anneal,5.711742877960205,2.357947691000002
Result SA test145,5.711742877960205,6.458142995834351,10045,-6
Start Anneal,6.458146810531616,2.5937424601000023
Result SA test145,6.458146810531616,7.004580020904541,11154,-6
Start Anneal,7.004581928253174,2.853116706110003
Result SA test145,7.004581928253174,8.101755857467651,12282,-6
Start Anneal,8.10175895690918,3.1384283767210035
Result SA test145,8.10175895690918,8.753403902053833,13429,-6
Start Anneal,8.753405809402466,3.4522712143931042
Result SA test145,8.753405809402466,9.580255031585693,14595,-6
Start Anneal,9.580257892608643,3.797498335832415
Result SA test145,9.580257892608643,10.734834909439087,15780,-6
Start Anneal,10.734838962554932,4.177248169415656
Result SA test145,10.734838962554932,11.786605834960938,16984,-6
Start Anneal,11.786608934402466,4.594972986357222
Result SA test145,11.786608934402466,12.543912887573242,18207,-6
Start Anneal,12.54391598701477,5.054470284992944
Result SA test145,12.54391598701477,13.066321849822998,19449,-6
Start Anneal,13.06632399559021,5.559917313492239
Result SA test145,13.06632399559021,14.405855894088745,20710,-6
Start Anneal,14.405858993530273,6.115909044841463
Result SA test145,14.405858993530273,15.07149887084961,21991,-6
