start,1498317148.600073
Start Anneal,0.0027298927307128906,1
Score Iteration,-3,4,0.9752487531218751
Score Iteration,-6,6,0.9655206468094844
Score Iteration,-8,53,0.7628626641409965
Score Iteration,-9,98,0.6088145090359076
Score Iteration,-10,128,0.5238143793828018
Score Iteration,-11,134,0.5082950737585843
Score Iteration,-12,191,0.3819719776053031
Result SA test133,0.0027298927307128906,19.489962816238403,919,-12
Start Anneal,19.489966869354248,1.1
Score Iteration,-13,1002,0.7219904745117272
Score Iteration,-14,1003,0.7183805221391685
Score Iteration,-15,1022,0.6531201499017525
Score Iteration,-16,1025,0.6433722500244501
Result SA test133,19.489966869354248,28.25670886039734,1857,-16
Start Anneal,28.256711959838867,1.2100000000000002
Score Iteration,-17,2066,0.42231093505386696
Result SA test133,28.256711959838867,42.15817189216614,2814,-17
Start Anneal,42.158174991607666,1.3310000000000004
Result SA test133,42.158174991607666,50.0853488445282,3790,-17
Start Anneal,50.08535194396973,1.4641000000000006
Score Iteration,-18,3928,0.7294221787304823
Score Iteration,-19,3942,0.6799893247821626
Result SA test133,50.08535194396973,58.61657381057739,4785,-19
Start Anneal,58.61657691001892,1.6105100000000008
Result SA test133,58.61657691001892,74.2483959197998,5799,-19
Start Anneal,74.24839901924133,1.771561000000001
Result SA test133,74.24839901924133,85.28875780105591,6832,-19
Start Anneal,85.28876090049744,1.9487171000000014
Result SA test133,85.28876090049744,92.74652886390686,7884,-19
Start Anneal,92.74653196334839,2.1435888100000016
Result SA test133,92.74653196334839,100.90654492378235,8955,-19
Start Anneal,100.9065477848053,2.357947691000002
Result SA test133,100.9065477848053,110.05002188682556,10045,-19
Start Anneal,110.05002498626709,2.5937424601000023
Result SA test133,110.05002498626709,118.4453477859497,11154,-19
Start Anneal,118.44534993171692,2.853116706110003
Result SA test133,118.44534993171692,129.57749390602112,12282,-19
Start Anneal,129.57749700546265,3.1384283767210035
Result SA test133,129.57749700546265,137.11972093582153,13429,-19
Start Anneal,137.11972498893738,3.4522712143931042
Result SA test133,137.11972498893738,150.27743101119995,14595,-19
Start Anneal,150.2774338722229,3.797498335832415
Result SA test133,150.2774338722229,158.0760519504547,15780,-19
