start,1498349979.894054
Start Anneal,0.002674102783203125,1
Score Iteration,-4,6,0.9655206468094844
Score Iteration,-5,17,0.9137248860125933
Score Iteration,-8,23,0.8866535105013079
Score Iteration,-10,26,0.8734200960253872
Score Iteration,-11,30,0.8560822709551229
Score Iteration,-12,86,0.6465587967553008
Score Iteration,-13,90,0.6337242817644089
Score Iteration,-14,92,0.6274028820538089
Score Iteration,-15,379,0.14885748713096347
Score Iteration,-16,416,0.1236586984153273
Result SA test142,0.002674102783203125,8.739782094955444,919,-16
Start Anneal,8.739784955978394,1.1
Score Iteration,-17,1552,0.04583802297502763
Result SA test142,8.739784955978394,16.558263063430786,1857,-17
Start Anneal,16.55826711654663,1.2100000000000002
Result SA test142,16.55826711654663,25.798319101333618,2814,-17
Start Anneal,25.798323154449463,1.3310000000000004
Score Iteration,-18,2977,0.5850100106653172
Score Iteration,-19,3015,0.4835488626318712
Result SA test142,25.798323154449463,37.70126509666443,3790,-19
Start Anneal,37.70126795768738,1.4641000000000006
Result SA test142,37.70126795768738,47.311383962631226,4785,-19
Start Anneal,47.31138801574707,1.6105100000000008
Result SA test142,47.31138801574707,61.566678047180176,5799,-19
Start Anneal,61.56668210029602,1.771561000000001
Result SA test142,61.56668210029602,75.72658014297485,6832,-19
Start Anneal,75.7265830039978,1.9487171000000014
Result SA test142,75.7265830039978,87.09256196022034,7884,-19
Start Anneal,87.09256505966187,2.1435888100000016
Result SA test142,87.09256505966187,97.55828595161438,8955,-19
Start Anneal,97.55828905105591,2.357947691000002
Score Iteration,-20,8973,2.1437429077567214
Result SA test142,97.55828905105591,109.02608799934387,10045,-20
Start Anneal,109.0260910987854,2.5937424601000023
Score Iteration,-22,10081,2.154670368433347
Result SA test142,109.0260910987854,123.53543901443481,11154,-22
Start Anneal,123.53544211387634,2.853116706110003
Result SA test142,123.53544211387634,129.24526715278625,12282,-22
Start Anneal,129.2452700138092,3.1384283767210035
Result SA test142,129.2452700138092,138.20648503303528,13429,-22
Start Anneal,138.2064881324768,3.4522712143931042
Result SA test142,138.2064881324768,151.59431505203247,14595,-22
Start Anneal,151.5943169593811,3.797498335832415
Result SA test142,151.5943169593811,159.3105239868164,15780,-22
