start,1497916807.562944
Start Anneal,0.0028409957885742188,1
Score Iteration,-8,0,0.995
Score Iteration,-10,5,0.9703725093562657
Score Iteration,-11,9,0.951110130465772
Score Iteration,-12,149,0.4714787374216859
Score Iteration,-13,151,0.4667757370159046
Result SA test149,0.0028409957885742188,12.223193168640137,919,-13
Start Anneal,12.223196029663086,1.1
Score Iteration,-14,1068,0.5186266111638537
Result SA test149,12.223196029663086,17.668912172317505,1857,-14
Start Anneal,17.668915033340454,1.2100000000000002
Result SA test149,17.668915033340454,24.190845012664795,2814,-14
Start Anneal,24.190848112106323,1.3310000000000004
Result SA test149,24.190848112106323,29.72877311706543,3790,-14
Start Anneal,29.72877597808838,1.4641000000000006
Score Iteration,-15,4220,0.16877905154717335
Score Iteration,-16,4272,0.13005251070878743
Result SA test149,29.72877597808838,35.57038617134094,4785,-16
Start Anneal,35.57038903236389,1.6105100000000008
Score Iteration,-17,5437,0.061014794480199065
Result SA test149,35.57038903236389,39.66245102882385,5799,-17
Start Anneal,39.66245412826538,1.771561000000001
Result SA test149,39.66245412826538,55.17508006095886,6832,-17
Start Anneal,55.17508316040039,1.9487171000000014
Result SA test149,55.17508316040039,62.32208013534546,7884,-17
Start Anneal,62.32208514213562,2.1435888100000016
Result SA test149,62.32208514213562,71.48299217224121,8955,-17
Start Anneal,71.48299503326416,2.357947691000002
Result SA test149,71.48299503326416,79.57149195671082,10045,-17
Start Anneal,79.57149505615234,2.5937424601000023
Result SA test149,79.57149505615234,87.33298802375793,11154,-17
Start Anneal,87.33299112319946,2.853116706110003
Result SA test149,87.33299112319946,100.75767207145691,12282,-17
Start Anneal,100.75767517089844,3.1384283767210035
Result SA test149,100.75767517089844,110.81074404716492,13429,-17
Start Anneal,110.81074714660645,3.4522712143931042
Result SA test149,110.81074714660645,119.32638311386108,14595,-17
Start Anneal,119.32638716697693,3.797498335832415
Result SA test149,119.32638716697693,125.62141108512878,15780,-17
Start Anneal,125.62141513824463,4.177248169415656
Result SA test149,125.62141513824463,136.30111598968506,16984,-17
Start Anneal,136.3011190891266,4.594972986357222
Result SA test149,136.3011190891266,142.97785115242004,18207,-17
Start Anneal,142.977854013443,5.054470284992944
Result SA test149,142.977854013443,150.9128770828247,19449,-17
Start Anneal,150.91288018226624,5.559917313492239
Result SA test149,150.91288018226624,160.62128710746765,20710,-17
Start Anneal,160.6212899684906,6.115909044841463
Result SA test149,160.6212899684906,173.73923802375793,21991,-17
