start,1497783897.874837
Start Anneal,0.002863168716430664,1
Score Iteration,-8,0,0.995
Score Iteration,-10,7,0.960693043575437
Score Iteration,-13,31,0.8518018596003473
Result SA test134,0.002863168716430664,9.5056471824646,919,-13
Start Anneal,9.505650997161865,1.1
Result SA test134,9.505650997161865,23.111204147338867,1857,-13
Start Anneal,23.111207008361816,1.2100000000000002
Score Iteration,-15,1872,1.1167466600088258
Result SA test134,23.111207008361816,27.96923017501831,2814,-15
Start Anneal,27.969233989715576,1.3310000000000004
Result SA test134,27.969233989715576,40.15453910827637,3790,-15
Start Anneal,40.15454316139221,1.4641000000000006
Result SA test134,40.15454316139221,51.79969596862793,4785,-15
Start Anneal,51.799700021743774,1.6105100000000008
Result SA test134,51.799700021743774,66.43484616279602,5799,-15
Start Anneal,66.43484902381897,1.771561000000001
Result SA test134,66.43484902381897,75.51732897758484,6832,-15
Start Anneal,75.51733303070068,1.9487171000000014
Result SA test134,75.51733303070068,85.42293810844421,7884,-15
Start Anneal,85.42294216156006,2.1435888100000016
Result SA test134,85.42294216156006,104.00871109962463,8955,-15
Start Anneal,104.00871515274048,2.357947691000002
Result SA test134,104.00871515274048,113.97024607658386,10045,-15
Start Anneal,113.9702501296997,2.5937424601000023
Result SA test134,113.9702501296997,123.79306197166443,11154,-15
Start Anneal,123.79306507110596,2.853116706110003
Result SA test134,123.79306507110596,140.67876601219177,12282,-15
Start Anneal,140.67877006530762,3.1384283767210035
Result SA test134,140.67877006530762,150.5359241962433,13429,-15
Start Anneal,150.53592801094055,3.4522712143931042
Result SA test134,150.53592801094055,166.24633312225342,14595,-15
Start Anneal,166.24633717536926,3.797498335832415
Result SA test134,166.24633717536926,180.5240499973297,15780,-15
Start Anneal,180.52405309677124,4.177248169415656
Result SA test134,180.52405309677124,193.69757509231567,16984,-15
Start Anneal,193.69757914543152,4.594972986357222
Result SA test134,193.69757914543152,203.26441502571106,18207,-15
Start Anneal,203.2644181251526,5.054470284992944
Result SA test134,203.2644181251526,215.16183400154114,19449,-15
Start Anneal,215.16183996200562,5.559917313492239
Result SA test134,215.16183996200562,229.460529088974,20710,-15
Start Anneal,229.46053314208984,6.115909044841463
Result SA test134,229.46053314208984,244.5742540359497,21991,-15
