start,1498202517.855857
Start Anneal,0.0027980804443359375,1
Score Iteration,-1,2,0.985074875
Score Iteration,-2,4,0.9752487531218751
Score Iteration,-3,11,0.9416228069143758
Score Iteration,-4,16,0.9183164683543651
Score Iteration,-6,20,0.9000874278732446
Score Iteration,-7,26,0.8734200960253872
Score Iteration,-10,32,0.8475428503023456
Score Iteration,-11,38,0.8224322824348488
Score Iteration,-12,103,0.5937455908197754
Result SA test130,0.0027980804443359375,9.903247117996216,919,-12
Start Anneal,9.90325117111206,1.1
Result SA test130,9.90325117111206,24.803636074066162,1857,-12
Start Anneal,24.803640127182007,1.2100000000000002
Score Iteration,-13,1914,0.9047405457569384
Score Iteration,-14,1939,0.7981804240833176
Result SA test130,24.803640127182007,38.501511096954346,2814,-14
Start Anneal,38.501514196395874,1.3310000000000004
Score Iteration,-15,2854,1.083738160675774
Result SA test130,38.501514196395874,46.488389015197754,3790,-15
Start Anneal,46.48839211463928,1.4641000000000006
Result SA test130,46.48839211463928,58.42004704475403,4785,-15
Start Anneal,58.42005014419556,1.6105100000000008
Result SA test130,58.42005014419556,66.98499703407288,5799,-15
Start Anneal,66.9850001335144,1.771561000000001
Result SA test130,66.9850001335144,75.86248922348022,6832,-15
Start Anneal,75.86249113082886,1.9487171000000014
Result SA test130,75.86249113082886,82.12306714057922,7884,-15
Start Anneal,82.12307000160217,2.1435888100000016
Result SA test130,82.12307000160217,89.79961609840393,8955,-15
Start Anneal,89.79961919784546,2.357947691000002
Result SA test130,89.79961919784546,98.03095412254333,10045,-15
Start Anneal,98.03095722198486,2.5937424601000023
Score Iteration,-16,11041,0.017520171581970178
Result SA test130,98.03095722198486,112.07446599006653,11154,-16
Start Anneal,112.07447099685669,2.853116706110003
Score Iteration,-17,11986,0.04384759704195484
Result SA test130,112.07447099685669,125.0214262008667,12282,-17
Start Anneal,125.02143001556396,3.1384283767210035
Score Iteration,-18,13301,0.01889098410217517
Result SA test130,125.02143001556396,135.30310916900635,13429,-18
Start Anneal,135.3031120300293,3.4522712143931042
Result SA test130,135.3031120300293,143.12140417099,14595,-18
Start Anneal,143.12140703201294,3.797498335832415
Result SA test130,143.12140703201294,151.2160930633545,15780,-18
