start,1498226927.304293
Start Anneal,0.005675077438354492,1
Score Iteration,-1,4,0.9752487531218751
Score Iteration,-2,8,0.9558895783575597
Score Iteration,-3,10,0.9463545798134431
Score Iteration,-5,11,0.9416228069143758
Score Iteration,-6,12,0.936914692879804
Score Iteration,-7,17,0.9137248860125933
Score Iteration,-8,88,0.6401093727576667
Score Iteration,-9,115,0.5590843898207514
Score Iteration,-10,177,0.40974000909221325
Score Iteration,-11,371,0.1549480222912374
Score Iteration,-12,654,0.0375074801803521
Result SA test131,0.005675077438354492,21.46265411376953,919,-12
Start Anneal,21.462661027908325,1.1
Score Iteration,-13,1457,0.07379606540546613
Result SA test131,21.462661027908325,33.20657801628113,1857,-13
Start Anneal,33.206581115722656,1.2100000000000002
Result SA test131,33.206581115722656,38.47440505027771,2814,-13
Start Anneal,38.47441005706787,1.3310000000000004
Result SA test131,38.47441005706787,45.79239797592163,3790,-13
Start Anneal,45.79240107536316,1.4641000000000006
Result SA test131,45.79240107536316,60.7934889793396,4785,-13
Start Anneal,60.793493032455444,1.6105100000000008
Result SA test131,60.793493032455444,71.01041102409363,5799,-13
Start Anneal,71.01041412353516,1.771561000000001
Result SA test131,71.01041412353516,86.92836403846741,6832,-13
Start Anneal,86.92836809158325,1.9487171000000014
Result SA test131,86.92836809158325,96.42569899559021,7884,-13
Start Anneal,96.42570209503174,2.1435888100000016
Result SA test131,96.42570209503174,107.08382296562195,8955,-13
Start Anneal,107.08382511138916,2.357947691000002
Result SA test131,107.08382511138916,115.25919914245605,10045,-13
Start Anneal,115.259202003479,2.5937424601000023
Result SA test131,115.259202003479,121.45959901809692,11154,-13
Start Anneal,121.45960211753845,2.853116706110003
Score Iteration,-14,12050,0.0318143434859786
Result SA test131,121.45960211753845,131.10472917556763,12282,-14
Start Anneal,131.10473203659058,3.1384283767210035
Score Iteration,-15,12962,0.10333089944755805
Score Iteration,-16,13117,0.04751248279266935
Result SA test131,131.10473203659058,138.0237421989441,13429,-16
Start Anneal,138.02374601364136,3.4522712143931042
Result SA test131,138.02374601364136,151.5264070034027,14595,-16
Start Anneal,151.52641105651855,3.797498335832415
Result SA test131,151.52641105651855,159.45021104812622,15780,-16
