start,1497407430.48688
Start Anneal,0.0010399818420410156,1
Score Iteration,-4,0,0.995
Result SA test138,0.0010399818420410156,0.7742328643798828,919,-4
Start Anneal,0.7742350101470947,1.1
Score Iteration,-5,1478,0.06642291069797175
Result SA test138,0.7742350101470947,2.1509318351745605,1857,-5
Start Anneal,2.150934934616089,1.2100000000000002
Result SA test138,2.150934934616089,2.619236946105957,2814,-5
Start Anneal,2.61923885345459,1.3310000000000004
Result SA test138,2.61923885345459,3.8101868629455566,3790,-5
Start Anneal,3.810189962387085,1.4641000000000006
Result SA test138,3.810189962387085,4.713526010513306,4785,-5
Start Anneal,4.7135279178619385,1.6105100000000008
Result SA test138,4.7135279178619385,6.304841041564941,5799,-5
Start Anneal,6.304842948913574,1.771561000000001
Result SA test138,6.304842948913574,6.920910835266113,6832,-5
Start Anneal,6.920914888381958,1.9487171000000014
Result SA test138,6.920914888381958,7.750702857971191,7884,-5
Start Anneal,7.750705003738403,2.1435888100000016
Result SA test138,7.750705003738403,8.8421950340271,8955,-5
Start Anneal,8.842197895050049,2.357947691000002
Result SA test138,8.842197895050049,9.598809003829956,10045,-5
Start Anneal,9.598810911178589,2.5937424601000023
Result SA test138,9.598810911178589,10.212761878967285,11154,-5
Start Anneal,10.212764024734497,2.853116706110003
Result SA test138,10.212764024734497,10.858909845352173,12282,-5
Start Anneal,10.858912944793701,3.1384283767210035
Result SA test138,10.858912944793701,12.17660403251648,13429,-5
Start Anneal,12.176606893539429,3.4522712143931042
Result SA test138,12.176606893539429,12.959298849105835,14595,-5
Start Anneal,12.959301948547363,3.797498335832415
Result SA test138,12.959301948547363,13.685617923736572,15780,-5
Start Anneal,13.6856210231781,4.177248169415656
Result SA test138,13.6856210231781,14.260617017745972,16984,-5
Start Anneal,14.260618925094604,4.594972986357222
Result SA test138,14.260618925094604,15.354018926620483,18207,-5
Start Anneal,15.354022026062012,5.054470284992944
Result SA test138,15.354022026062012,16.00407886505127,19449,-5
Start Anneal,16.00408101081848,5.559917313492239
Result SA test138,16.00408101081848,17.100085973739624,20710,-5
Start Anneal,17.100088834762573,6.115909044841463
Result SA test138,17.100088834762573,17.76186203956604,21991,-5
