start,1498269618.099745
Start Anneal,0.00633692741394043,1
Score Iteration,-3,4,0.9752487531218751
Score Iteration,-4,14,0.927568968818328
Score Iteration,-5,15,0.9229311239742363
Score Iteration,-8,22,0.8911090557802089
Score Iteration,-9,87,0.6433260027715243
Score Iteration,-10,124,0.5344229416520515
Score Iteration,-11,193,0.37816180712869024
Score Iteration,-12,650,0.038267101249794204
Result SA test130,0.00633692741394043,38.82322406768799,919,-12
Start Anneal,38.82322907447815,1.1
Score Iteration,-13,1218,0.24452141982482145
Result SA test130,38.82322907447815,78.25988388061523,1857,-13
Start Anneal,78.25988793373108,1.2100000000000002
Result SA test130,78.25988793373108,111.24847602844238,2814,-13
Start Anneal,111.24848008155823,1.3310000000000004
Score Iteration,-15,3176,0.21575276301683088
Result SA test130,111.24848008155823,139.4601709842682,3790,-15
Start Anneal,139.46017503738403,1.4641000000000006
Result SA test130,139.46017503738403,176.97811794281006,4785,-15
Start Anneal,176.9781219959259,1.6105100000000008
Result SA test130,176.9781219959259,204.82023096084595,5799,-15
Start Anneal,204.8202359676361,1.771561000000001
Result SA test130,204.8202359676361,242.68131303787231,6832,-15
Start Anneal,242.68131804466248,1.9487171000000014
Result SA test130,242.68131804466248,280.184287071228,7884,-15
Start Anneal,280.1842908859253,2.1435888100000016
Score Iteration,-16,8298,0.267744150079302
Result SA test130,280.1842908859253,313.6149859428406,8955,-16
Start Anneal,313.61499190330505,2.357947691000002
Score Iteration,-17,9978,0.013911336314096051
Result SA test130,313.61499190330505,355.63004899024963,10045,-17
Start Anneal,355.6300530433655,2.5937424601000023
Result SA test130,355.6300530433655,390.5816149711609,11154,-17
Start Anneal,390.58161902427673,2.853116706110003
Result SA test130,390.58161902427673,423.7966299057007,12282,-17
Start Anneal,423.79663491249084,3.1384283767210035
Result SA test130,423.79663491249084,474.36895990371704,13429,-17
Start Anneal,474.3689649105072,3.4522712143931042
Result SA test130,474.3689649105072,524.2398889064789,14595,-17
Start Anneal,524.2398929595947,3.797498335832415
Result SA test130,524.2398929595947,557.2335848808289,15780,-17
