start,1498511175.944093
Start Anneal,0.0035889148712158203,1
Score Iteration,-1,14,0.927568968818328
Score Iteration,-2,15,0.9229311239742363
Score Iteration,-3,21,0.8955869907338784
Score Iteration,-5,43,0.802076057971764
Score Iteration,-6,106,0.5848838636585914
Score Iteration,-7,172,0.42013897252428356
Score Iteration,-9,211,0.3455358541129789
Score Iteration,-10,288,0.23489314109365672
Score Iteration,-12,893,0.011319680961146264
Result SA test6140,0.0035889148712158203,10.047725915908813,919,-12
Start Anneal,10.047729015350342,1.1
Result SA test6140,10.047729015350342,16.368046045303345,1857,-12
Start Anneal,16.36805009841919,1.2100000000000002
Result SA test6140,16.36805009841919,39.705629110336304,2814,-12
Start Anneal,39.70563292503357,1.3310000000000004
Result SA test6140,39.70563292503357,52.60478591918945,3790,-12
Start Anneal,52.604790925979614,1.4641000000000006
Result SA test6140,52.604790925979614,73.23110008239746,4785,-12
Start Anneal,73.23110389709473,1.6105100000000008
Result SA test6140,73.23110389709473,93.19768404960632,5799,-12
Start Anneal,93.19768691062927,1.771561000000001
Score Iteration,-13,6480,0.058035960912619027
Result SA test6140,93.19768691062927,100.09592199325562,6832,-13
Start Anneal,100.09592509269714,1.9487171000000014
Result SA test6140,100.09592509269714,111.91961908340454,7884,-13
Start Anneal,111.91962194442749,2.1435888100000016
Result SA test6140,111.91962194442749,120.31054401397705,8955,-13
Start Anneal,120.31054711341858,2.357947691000002
Result SA test6140,120.31054711341858,126.04305505752563,10045,-13
Start Anneal,126.04305911064148,2.5937424601000023
Result SA test6140,126.04305911064148,135.5284399986267,11154,-13
Start Anneal,135.52844405174255,2.853116706110003
Result SA test6140,135.52844405174255,144.32044506072998,12282,-13
Start Anneal,144.3204469680786,3.1384283767210035
Result SA test6140,144.3204469680786,156.09713196754456,13429,-13
Start Anneal,156.09713506698608,3.4522712143931042
Result SA test6140,156.09713506698608,166.77726006507874,14595,-13
Start Anneal,166.77726411819458,3.797498335832415
Result SA test6140,166.77726411819458,174.9227271080017,15780,-13
