start,1498204660.216048
Start Anneal,0.002794981002807617,1
Score Iteration,-1,8,0.9558895783575597
Score Iteration,-5,15,0.9229311239742363
Score Iteration,-6,22,0.8911090557802089
Score Iteration,-7,66,0.7147372386831308
Score Iteration,-8,157,0.45294634323474364
Score Iteration,-9,207,0.3525338266179243
Score Iteration,-10,211,0.3455358541129789
Score Iteration,-11,336,0.18466228760131234
Score Iteration,-12,399,0.1346580429260136
Result SA test143,0.002794981002807617,16.731725931167603,919,-12
Start Anneal,16.73172903060913,1.1
Score Iteration,-13,1205,0.260985788442738
Score Iteration,-15,1212,0.25198716726531567
Score Iteration,-16,1235,0.22454804669052508
Score Iteration,-17,1287,0.1730252479745368
Result SA test143,16.73172903060913,33.40291690826416,1857,-17
Start Anneal,33.402920961380005,1.2100000000000002
Score Iteration,-18,1923,0.8648320588065884
Result SA test143,33.402920961380005,41.11413288116455,2814,-18
Start Anneal,41.11413788795471,1.3310000000000004
Result SA test143,41.11413788795471,47.629523038864136,3790,-18
Start Anneal,47.62952709197998,1.4641000000000006
Result SA test143,47.62952709197998,54.71069288253784,4785,-18
Start Anneal,54.710695028305054,1.6105100000000008
Result SA test143,54.710695028305054,63.78087902069092,5799,-18
Start Anneal,63.78088188171387,1.771561000000001
Result SA test143,63.78088188171387,69.48028707504272,6832,-18
Start Anneal,69.48028898239136,1.9487171000000014
Result SA test143,69.48028898239136,76.89038395881653,7884,-18
Start Anneal,76.89038705825806,2.1435888100000016
Result SA test143,76.89038705825806,87.43891906738281,8955,-18
Start Anneal,87.43892192840576,2.357947691000002
Result SA test143,87.43892192840576,98.88451194763184,10045,-18
Start Anneal,98.88451600074768,2.5937424601000023
Score Iteration,-19,10058,2.4179648433118315
Result SA test143,98.88451600074768,111.23840093612671,11154,-19
Start Anneal,111.23840403556824,2.853116706110003
Result SA test143,111.23840403556824,120.96269297599792,12282,-19
Start Anneal,120.96269607543945,3.1384283767210035
Result SA test143,120.96269607543945,127.7690680027008,13429,-19
Start Anneal,127.76907110214233,3.4522712143931042
Result SA test143,127.76907110214233,138.46457695960999,14595,-19
Start Anneal,138.4645800590515,3.797498335832415
Result SA test143,138.4645800590515,148.77041101455688,15780,-19
