start,1498212452.2769
Start Anneal,0.0031108856201171875,1
Score Iteration,-3,13,0.932230119415405
Score Iteration,-4,14,0.927568968818328
Score Iteration,-6,24,0.8822202429488014
Score Iteration,-7,28,0.864707730567534
Score Iteration,-9,40,0.8142285204175611
Score Iteration,-10,69,0.7040696960536301
Score Iteration,-11,97,0.6118738784280479
Score Iteration,-12,320,0.20008241439094349
Score Iteration,-13,327,0.193183702157947
Score Iteration,-14,398,0.13533471650855639
Result SA test141,0.0031108856201171875,11.765671014785767,919,-14
Start Anneal,11.765673875808716,1.1
Score Iteration,-15,1081,0.4859088921178753
Result SA test141,11.765673875808716,23.98453402519226,1857,-15
Start Anneal,23.984537839889526,1.2100000000000002
Score Iteration,-16,2791,0.011152336567517494
Result SA test141,23.984537839889526,31.84791088104248,2814,-16
Start Anneal,31.847914934158325,1.3310000000000004
Score Iteration,-17,2889,0.9093523472470026
Result SA test141,31.847914934158325,41.10887885093689,3790,-17
Start Anneal,41.10888195037842,1.4641000000000006
Result SA test141,41.10888195037842,54.45621299743652,4785,-17
Start Anneal,54.45621585845947,1.6105100000000008
Result SA test141,54.45621585845947,64.97110486030579,5799,-17
Start Anneal,64.97110891342163,1.771561000000001
Score Iteration,-18,5815,1.6268536409943282
Result SA test141,64.97110891342163,76.90351891517639,6832,-18
Start Anneal,76.90352392196655,1.9487171000000014
Result SA test141,76.90352392196655,89.97181701660156,7884,-18
Start Anneal,89.97182083129883,2.1435888100000016
Score Iteration,-19,8927,0.011440309658505586
Result SA test141,89.97182083129883,102.98938298225403,8955,-19
Start Anneal,102.98938584327698,2.357947691000002
Result SA test141,102.98938584327698,112.70125198364258,10045,-19
Start Anneal,112.70125484466553,2.5937424601000023
Result SA test141,112.70125484466553,126.8601930141449,11154,-19
Start Anneal,126.86019802093506,2.853116706110003
Result SA test141,126.86019802093506,134.19100093841553,12282,-19
Start Anneal,134.19100403785706,3.1384283767210035
Result SA test141,134.19100403785706,142.8422269821167,13429,-19
Start Anneal,142.84222984313965,3.4522712143931042
Result SA test141,142.84222984313965,155.60503602027893,14595,-19
Start Anneal,155.60503888130188,3.797498335832415
Result SA test141,155.60503888130188,167.0871160030365,15780,-19
