start,2859.8706662535624
Start Anneal,0.004715132538876787,1
Score Iteration,-1,12,0.936914692879804
Score Iteration,-2,26,0.8734200960253872
Score Iteration,-3,27,0.8690529955452603
Score Iteration,-4,40,0.8142285204175611
Score Iteration,-5,89,0.6369088258938783
Score Iteration,-6,192,0.3800621177172766
Result SA test143,0.004715132538876787,6.994551334004882,919,-6
Start Anneal,6.9945656968980074,1.1
Result SA test143,6.9945656968980074,14.025084792363941,1857,-6
Start Anneal,14.02509812933613,1.2100000000000002
Result SA test143,14.02509812933613,21.117290460782442,2814,-6
Start Anneal,21.117298668149488,1.3310000000000004
Result SA test143,21.117298668149488,29.149473599977227,3790,-6
Start Anneal,29.149483859186148,1.4641000000000006
Result SA test143,29.149483859186148,37.26581713575206,4785,-6
