start,23231.979031202358
Start Anneal,0.004652551364415558,1
Score Iteration,-1,12,0.936914692879804
Score Iteration,-2,22,0.8911090557802089
Score Iteration,-3,40,0.8142285204175611
Score Iteration,-4,47,0.786154447684293
Score Iteration,-5,121,0.5425201222922791
Score Iteration,-6,486,0.08706434220766697
Result SA test132,0.004652551364415558,6.092570896267716,919,-6
Start Anneal,6.092583207315329,1.1
Result SA test132,6.092583207315329,14.0281738402482,1857,-6
Start Anneal,14.0281820476157,1.2100000000000002
Result SA test132,14.0281820476157,21.55322477722075,2814,-6
Start Anneal,21.55323606235106,1.3310000000000004
Result SA test132,21.55323606235106,28.68071084008625,3790,-6
Start Anneal,28.680721099295624,1.4641000000000006
Result SA test132,28.680721099295624,40.19731639606471,4785,-6
