start,19710.6070066295
Start Anneal,0.0039354326436296105,1
Score Iteration,-1,14,0.927568968818328
Score Iteration,-2,27,0.8690529955452603
Score Iteration,-3,31,0.8518018596003473
Score Iteration,-4,33,0.8433051360508338
Score Iteration,-5,582,0.05380914294022064
Result SA test140,0.0039354326436296105,6.357497532662819,919,-5
Start Anneal,6.357504714109382,1.1
Result SA test140,6.357504714109382,12.520274249181966,1857,-5
Start Anneal,12.520282456549467,1.2100000000000002
Result SA test140,12.520282456549467,20.224479704207624,2814,-5
Start Anneal,20.224487911575125,1.3310000000000004
Score Iteration,-6,3179,0.2125326260597093
Result SA test140,20.224487911575125,27.67164169917305,3790,-6
Start Anneal,27.67164990654055,1.4641000000000006
Result SA test140,27.67164990654055,34.32044332094665,4785,-6
