start,37573.18324076107
Start Anneal,0.0059729115819209255,1
Score Iteration,-1,7,0.960693043575437
Score Iteration,-2,9,0.951110130465772
Score Iteration,-3,22,0.8911090557802089
Result SA test135,0.0059729115819209255,6.854246389266336,919,-3
Start Anneal,6.854255622558412,1.1
Score Iteration,-4,927,1.0514785361933157
Score Iteration,-5,1002,0.7219904745117272
Result SA test135,6.854255622558412,14.429938834589848,1857,-5
Start Anneal,14.429947041957348,1.2100000000000002
Result SA test135,14.429947041957348,21.14381154243165,2814,-5
Start Anneal,21.14382077571645,1.3310000000000004
Score Iteration,-6,3349,0.09064614417316659
Result SA test135,21.14382077571645,28.90725059349643,3790,-6
Start Anneal,28.907260852705804,1.4641000000000006
Result SA test135,28.907260852705804,37.95016999509244,4785,-6
