start,17714.335940882334
Start Anneal,0.0039939101334312,1
Score Iteration,-1,5,0.9703725093562657
Score Iteration,-2,9,0.951110130465772
Score Iteration,-3,13,0.932230119415405
Score Iteration,-4,67,0.7111635524897151
Score Iteration,-5,122,0.5398075216808177
Result SA test139,0.0039939101334312,6.044238735899853,919,-5
Start Anneal,6.044246943267353,1.1
Result SA test139,6.044246943267353,11.905486009516608,1857,-5
Start Anneal,11.905494216884108,1.2100000000000002
Result SA test139,11.905494216884108,21.71410969556746,2814,-5
Start Anneal,21.71411790293496,1.3310000000000004
Score Iteration,-6,3055,0.3956977637892895
Result SA test139,21.71411790293496,28.135134303305676,3790,-6
Start Anneal,28.135142510673177,1.4641000000000006
Result SA test139,28.135142510673177,34.46129405560714,4785,-6
