start,21604.872314908476
Start Anneal,0.004477118887734832,1
Score Iteration,-1,4,0.9752487531218751
Score Iteration,-2,10,0.9463545798134431
Score Iteration,-3,42,0.8061065909263959
Score Iteration,-4,69,0.7040696960536301
Score Iteration,-5,156,0.45522245551230517
Result SA test140,0.004477118887734832,5.861942847997852,919,-5
Start Anneal,5.861951055365353,1.1
Score Iteration,-6,935,1.0101481151898015
Result SA test140,5.861951055365353,11.939310622179619,1857,-6
Start Anneal,11.939319855468057,1.2100000000000002
Result SA test140,11.939319855468057,17.75106234111081,2814,-6
Start Anneal,17.75107054847831,1.3310000000000004
Result SA test140,17.75107054847831,24.04288349437047,3790,-6
Start Anneal,24.04289272765891,1.4641000000000006
Result SA test140,24.04289272765891,30.429068853656645,4785,-6
