start,22561.67915246621
Start Anneal,0.004490455856284825,1
Score Iteration,-1,5,0.9703725093562657
Score Iteration,-2,7,0.960693043575437
Score Iteration,-3,10,0.9463545798134431
Score Iteration,-4,71,0.6970466008354952
Score Iteration,-5,74,0.6866430931872003
Score Iteration,-6,123,0.5371084840724136
Result SA test141,0.004490455856284825,6.3023347908238065,919,-6
Start Anneal,6.302345050033182,1.1
Result SA test141,6.302345050033182,12.567648199405085,1857,-6
Start Anneal,12.567656406772585,1.2100000000000002
Result SA test141,12.567656406772585,19.273546423948574,2814,-6
Start Anneal,19.27355668315795,1.3310000000000004
Result SA test141,19.27355668315795,26.53682030174241,3790,-6
Start Anneal,26.536829535030847,1.4641000000000006
Result SA test141,26.536829535030847,33.019832077265164,4785,-6
