start,11416.764120262555
Start Anneal,0.003904655011865543,1
Score Iteration,-1,1,0.990025
Score Iteration,-2,6,0.9655206468094844
Score Iteration,-3,13,0.932230119415405
Score Iteration,-4,235,0.3063705780533405
Score Iteration,-5,388,0.14229132060898256
Result SA test141,0.003904655011865543,8.203374459082625,919,-5
Start Anneal,8.203383692371062,1.1
Score Iteration,-6,1027,0.6369546118304562
Result SA test141,8.203383692371062,15.927762856326808,1857,-6
Start Anneal,15.927772089615246,1.2100000000000002
Result SA test141,15.927772089615246,23.470824860934954,2814,-6
Start Anneal,23.470845379353705,1.3310000000000004
Result SA test141,23.470845379353705,34.85921800203869,3790,-6
Start Anneal,34.8592374945365,1.4641000000000006
Result SA test141,34.8592374945365,46.41334046006341,4785,-6
