start,273.1340273346369
Start Anneal,0.006944458693340039,1
Score Iteration,-1,11,0.9416228069143758
Score Iteration,-2,12,0.936914692879804
Score Iteration,-3,56,0.751476843520859
Score Iteration,-4,60,0.7365596529082212
Score Iteration,-5,111,0.570407258754146
Result SA test137,0.006944458693340039,6.688471931829611,919,-5
Start Anneal,6.68848013919694,1.1
Result SA test137,6.68848013919694,12.990694897274523,1857,-5
Start Anneal,12.990706182404665,1.2100000000000002
Result SA test137,12.990706182404665,19.633997582930306,2814,-5
Start Anneal,19.63400784213951,1.3310000000000004
Result SA test137,19.63400784213951,26.486794345944645,3790,-5
Start Anneal,26.48680563107473,1.4641000000000006
Score Iteration,-6,4389,0.07234677695130773
Result SA test137,26.48680563107473,35.14901911701037,4785,-6
