start,13594.212616980632
Start Anneal,0.004400174817419611,1
Score Iteration,-1,6,0.9655206468094844
Score Iteration,-2,8,0.9558895783575597
Score Iteration,-3,11,0.9416228069143758
Score Iteration,-4,175,0.41386834584198706
Score Iteration,-5,232,0.3110124781665358
Score Iteration,-6,637,0.04084374120782782
Result SA test137,0.004400174817419611,6.356935327998144,919,-6
Start Anneal,6.356946613126638,1.1
Result SA test137,6.356946613126638,13.52669754004637,1857,-6
Start Anneal,13.526705747413871,1.2100000000000002
Result SA test137,13.526705747413871,22.585640800465626,2814,-6
Start Anneal,22.585649007831307,1.3310000000000004
Result SA test137,22.585649007831307,29.151233054351906,3790,-6
Start Anneal,29.151241261719406,1.4641000000000006
Result SA test137,29.151241261719406,36.65238003393824,4785,-6
