start,13402.129601511797
Start Anneal,0.0038759292274335166,1
Score Iteration,-1,12,0.936914692879804
Score Iteration,-2,13,0.932230119415405
Score Iteration,-3,34,0.8390886103705796
Score Iteration,-5,49,0.7783125570686422
Result SA test134,0.0038759292274335166,7.361188796123315,919,-5
Start Anneal,7.361200081253628,1.1
Score Iteration,-6,1074,0.5032610060940048
Score Iteration,-7,1078,0.4932710238070738
Result SA test134,7.361200081253628,14.095642503492854,1857,-7
Start Anneal,14.095650710860355,1.2100000000000002
Result SA test134,14.095650710860355,23.01041104547585,2814,-7
Start Anneal,23.010420278764286,1.3310000000000004
Result SA test134,23.010420278764286,30.986705090825126,3790,-7
Start Anneal,30.986714324113564,1.4641000000000006
Result SA test134,30.986714324113564,38.83072099670244,4785,-7
