start,28361.37898954997
Start Anneal,0.00493160185214947,1
Score Iteration,-1,5,0.9703725093562657
Score Iteration,-2,11,0.9416228069143758
Score Iteration,-3,16,0.9183164683543651
Score Iteration,-4,18,0.9091562615825303
Result SA test133,0.00493160185214947,7.715797335480602,919,-4
Start Anneal,7.715805542848102,1.1
Score Iteration,-5,1028,0.6337698387713039
Result SA test133,7.715805542848102,15.356965079703514,1857,-5
Start Anneal,15.356974312991952,1.2100000000000002
Score Iteration,-6,2155,0.27032518774603437
Result SA test133,15.356974312991952,22.35851422029009,2814,-6
Start Anneal,22.358523453578528,1.3310000000000004
Result SA test133,22.358523453578528,34.76666352050961,3790,-6
Start Anneal,34.76667172787711,1.4641000000000006
Result SA test133,34.76667172787711,41.91381751329027,4785,-6
