start,30933.317366584113
Start Anneal,0.004831061603908893,1
Score Iteration,-1,10,0.9463545798134431
Score Iteration,-2,22,0.8911090557802089
Score Iteration,-3,36,0.830718701482133
Score Iteration,-4,46,0.7901049725470282
Score Iteration,-5,740,0.024372654527368563
Result SA test139,0.004831061603908893,8.320454606076964,919,-5
Start Anneal,8.320462813444465,1.1
Score Iteration,-6,1077,0.49574977267042597
Result SA test139,8.320462813444465,15.07015555012913,1857,-6
Start Anneal,15.070164783417567,1.2100000000000002
Result SA test139,15.070164783417567,28.050054681585607,2814,-6
Start Anneal,28.050062888953107,1.3310000000000004
Result SA test139,28.050062888953107,37.57513639618628,3790,-6
Start Anneal,37.57514562947472,1.4641000000000006
Result SA test139,37.57514562947472,45.96028147166362,4785,-6
