start,20777.69734922553
Start Anneal,0.004964431322150631,1
Score Iteration,-1,1,0.990025
Score Iteration,-2,3,0.9801495006250001
Score Iteration,-3,25,0.8778091417340574
Score Iteration,-4,26,0.8734200960253872
Score Iteration,-5,131,0.5159963842937161
Result SA test140,0.004964431322150631,7.720655071025249,919,-5
Start Anneal,7.7206663561555615,1.1
Score Iteration,-6,1060,0.5398463272240083
Result SA test140,7.7206663561555615,15.800380411477818,1857,-6
Start Anneal,15.800389644766256,1.2100000000000002
Result SA test140,15.800389644766256,23.011881190152053,2814,-6
Start Anneal,23.01189042344049,1.3310000000000004
Result SA test140,23.01189042344049,31.83666005289706,3790,-6
Start Anneal,31.83666826026456,1.4641000000000006
Result SA test140,31.83666826026456,39.38475625144929,4785,-6
