start,34965.06300385541
Start Anneal,0.004593047953676432,1
Score Iteration,-1,5,0.9703725093562657
Score Iteration,-2,6,0.9655206468094844
Score Iteration,-3,9,0.951110130465772
Score Iteration,-4,37,0.8265651079747224
Score Iteration,-5,217,0.3352984938281718
Result SA test140,0.004593047953676432,8.734248523192946,919,-5
Start Anneal,8.734256730560446,1.1
Result SA test140,8.734256730560446,16.356671666326292,1857,-5
Start Anneal,16.356679873693793,1.2100000000000002
Result SA test140,16.356679873693793,25.720979262034234,2814,-5
Start Anneal,25.720987469401734,1.3310000000000004
Score Iteration,-6,2981,0.5733972698142367
Result SA test140,25.720987469401734,33.08441072128335,3790,-6
Start Anneal,33.08441892865085,1.4641000000000006
Result SA test140,33.08441892865085,43.60052486114728,4785,-6
