start,1497004122.791673
Start Anneal,0.0041539669036865234,1
Score Iteration,-3,6,0.9655206468094844
Score Iteration,-6,21,0.8955869907338784
Score Iteration,-11,49,0.7783125570686422
Score Iteration,-12,127,0.526446612445027
Score Iteration,-13,140,0.4932355662165455
Score Iteration,-14,195,0.3743896431025816
Score Iteration,-16,333,0.18746015382974046
Result SA test110,0.0041539669036865234,24.689486980438232,919,-16
Start Anneal,24.68949007987976,1.1
Score Iteration,-17,1398,0.09919081144966028
Result SA test110,24.68949007987976,34.94760012626648,1857,-17
Start Anneal,34.947603940963745,1.2100000000000002
Score Iteration,-18,2007,0.5676368259188396
Score Iteration,-19,2012,0.553587106703407
Score Iteration,-20,2205,0.21039748811467676
Result SA test110,34.947603940963745,45.20704102516174,2814,-20
Start Anneal,45.20704412460327,1.3310000000000004
Score Iteration,-21,2902,0.8519855751404543
Result SA test110,45.20704412460327,57.12529706954956,3790,-21
Start Anneal,57.125301122665405,1.4641000000000006
Score Iteration,-23,3797,1.4065506850987977
Result SA test110,57.125301122665405,76.55927515029907,4785,-23
Start Anneal,76.55927896499634,1.6105100000000008
Result SA test110,76.55927896499634,87.95710897445679,5799,-23
Start Anneal,87.95711398124695,1.771561000000001
Result SA test110,87.95711398124695,98.91121101379395,6832,-23
Start Anneal,98.91121411323547,1.9487171000000014
Result SA test110,98.91121411323547,109.1046290397644,7884,-23
Start Anneal,109.10463094711304,2.1435888100000016
Result SA test110,109.10463094711304,665.4754979610443,8955,-23
Start Anneal,665.4755010604858,2.357947691000002
Result SA test110,665.4755010604858,677.7622561454773,10045,-23
