-3,"[0H[30, 30]3, 1P[31, 30]0, 2P[32, 30]0, 3H[32, 31]2, 4P[32, 32]0, 5P[31, 32]0, 6H[31, 31]2, 7P[30, 31]0, 8H[29, 31]2, 9P[29, 32]0, 10H[30, 32]2, 11P[30, 33]0, 12H[29, 33]2, 13P[28, 33]0, 14H[28, 32]2, 15P[27, 32]0, 16P[27, 31]0, 17H[27, 30]2, 18P[27, 29]0, 19H[26, 29]2, 20P[26, 30]0, 21H[25, 30]2, 22H[24, 30]2, 23P[24, 29]0, 24H[25, 29]2, 25P[25, 28]0, 26P[26, 28]0, 27H[26, 27]2, 28H[26, 26]2, 29P[27, 26]0]"
-2,"[0H[30, 30]3, 1P[31, 30]0, 2P[32, 30]0, 3H[32, 29]2, 4P[33, 29]0, 5P[34, 29]0, 6H[34, 28]2, 7P[33, 28]0, 8H[32, 28]2, 9P[32, 27]0, 10H[33, 27]2, 11P[33, 26]0, 12H[32, 26]2, 13P[31, 26]0, 14H[31, 27]2, 15P[31, 28]0, 16P[30, 28]0, 17H[29, 28]2, 18P[28, 28]0, 19H[27, 28]2, 20P[26, 28]0, 21H[25, 28]2, 22H[25, 29]2, 23P[24, 29]0, 24H[23, 29]2, 25P[23, 30]0, 26P[24, 30]0, 27H[25, 30]2, 28H[25, 31]2, 29P[25, 32]0]"
-1,"[0H[30, 30]3, 1P[31, 30]0, 2P[31, 31]0, 3H[31, 32]2, 4P[30, 32]0, 5P[29, 32]0, 6H[29, 31]2, 7P[29, 30]0, 8H[28, 30]2, 9P[28, 31]0, 10H[28, 32]2, 11P[28, 33]0, 12H[28, 34]2, 13P[28, 35]0, 14H[29, 35]2, 15P[30, 35]0, 16P[30, 36]0, 17H[29, 36]2, 18P[29, 37]0, 19H[30, 37]2, 20P[31, 37]0, 21H[32, 37]2, 22H[33, 37]2, 23P[34, 37]0, 24H[34, 38]2, 25P[35, 38]0, 26P[36, 38]0, 27H[37, 38]2, 28H[38, 38]2, 29P[38, 39]0]"
-3,"[0H[30, 30]3, 1P[31, 30]0, 2P[32, 30]0, 3H[33, 30]2, 4P[33, 31]0, 5P[33, 32]0, 6H[32, 32]2, 7P[32, 33]0, 8H[32, 34]2, 9P[31, 34]0, 10H[30, 34]2, 11P[30, 33]0, 12H[29, 33]2, 13P[29, 34]0, 14H[29, 35]2, 15P[29, 36]0, 16P[28, 36]0, 17H[28, 35]2, 18P[27, 35]0, 19H[27, 34]2, 20P[26, 34]0, 21H[25, 34]2, 22H[25, 35]2, 23P[24, 35]0, 24H[24, 34]2, 25P[24, 33]0, 26P[24, 32]0, 27H[25, 32]2, 28H[25, 33]2, 29P[26, 33]0]"
-1,"[0H[30, 30]3, 1P[31, 30]0, 2P[32, 30]0, 3H[33, 30]2, 4P[34, 30]0, 5P[34, 31]0, 6H[33, 31]2, 7P[33, 32]0, 8H[32, 32]2, 9P[32, 33]0, 10H[32, 34]2, 11P[31, 34]0, 12H[30, 34]2, 13P[30, 33]0, 14H[29, 33]2, 15P[29, 34]0, 16P[29, 35]0, 17H[29, 36]2, 18P[28, 36]0, 19H[28, 37]2, 20P[27, 37]0, 21H[27, 36]2, 22H[26, 36]2, 23P[26, 37]0, 24H[26, 38]2, 25P[27, 38]0, 26P[28, 38]0, 27H[29, 38]2, 28H[29, 39]2, 29P[30, 39]0]"
-4,"[0H[30, 30]3, 1P[31, 30]0, 2P[32, 30]0, 3H[32, 31]2, 4P[31, 31]0, 5P[30, 31]0, 6H[30, 32]2, 7P[30, 33]0, 8H[30, 34]2, 9P[31, 34]0, 10H[32, 34]2, 11P[32, 35]0, 12H[32, 36]2, 13P[33, 36]0, 14H[34, 36]2, 15P[35, 36]0, 16P[36, 36]0, 17H[36, 35]2, 18P[36, 34]0, 19H[36, 33]2, 20P[35, 33]0, 21H[35, 34]2, 22H[35, 35]2, 23P[34, 35]0, 24H[34, 34]2, 25P[33, 34]0, 26P[33, 33]0, 27H[32, 33]2, 28H[32, 32]2, 29P[33, 32]0]"
0,"[0H[30, 30]3, 1P[31, 30]0, 2P[32, 30]0, 3H[32, 29]2, 4P[32, 28]0, 5P[32, 27]0, 6H[33, 27]2, 7P[33, 26]0, 8H[33, 25]2, 9P[32, 25]0, 10H[31, 25]2, 11P[31, 26]0, 12H[31, 27]2, 13P[30, 27]0, 14H[29, 27]2, 15P[28, 27]0, 16P[27, 27]0, 17H[27, 28]2, 18P[26, 28]0, 19H[25, 28]2, 20P[25, 29]0, 21H[24, 29]2, 22H[24, 30]2, 23P[25, 30]0, 24H[26, 30]2, 25P[26, 31]0, 26P[26, 32]0, 27H[25, 32]2, 28H[25, 31]2, 29P[24, 31]0]"
-3,"[0H[30, 30]3, 1P[31, 30]0, 2P[31, 29]0, 3H[30, 29]2, 4P[29, 29]0, 5P[28, 29]0, 6H[28, 28]2, 7P[27, 28]0, 8H[27, 29]2, 9P[26, 29]0, 10H[26, 28]2, 11P[26, 27]0, 12H[25, 27]2, 13P[25, 26]0, 14H[24, 26]2, 15P[24, 27]0, 16P[23, 27]0, 17H[22, 27]2, 18P[22, 26]0, 19H[21, 26]2, 20P[21, 27]0, 21H[21, 28]2, 22H[20, 28]2, 23P[20, 27]0, 24H[20, 26]2, 25P[19, 26]0, 26P[19, 25]0, 27H[20, 25]2, 28H[20, 24]2, 29P[20, 23]0]"
-2,"[0H[30, 30]3, 1P[31, 30]0, 2P[31, 31]0, 3H[31, 32]2, 4P[30, 32]0, 5P[29, 32]0, 6H[28, 32]2, 7P[28, 31]0, 8H[28, 30]2, 9P[27, 30]0, 10H[27, 31]2, 11P[27, 32]0, 12H[27, 33]2, 13P[28, 33]0, 14H[28, 34]2, 15P[28, 35]0, 16P[27, 35]0, 17H[27, 36]2, 18P[28, 36]0, 19H[28, 37]2, 20P[28, 38]0, 21H[28, 39]2, 22H[28, 40]2, 23P[27, 40]0, 24H[26, 40]2, 25P[25, 40]0, 26P[25, 39]0, 27H[26, 39]2, 28H[27, 39]2, 29P[27, 38]0]"
-1,"[0H[30, 30]3, 1P[31, 30]0, 2P[32, 30]0, 3H[32, 31]2, 4P[32, 32]0, 5P[32, 33]0, 6H[31, 33]2, 7P[31, 32]0, 8H[30, 32]2, 9P[29, 32]0, 10H[29, 33]2, 11P[30, 33]0, 12H[30, 34]2, 13P[29, 34]0, 14H[28, 34]2, 15P[28, 35]0, 16P[28, 36]0, 17H[27, 36]2, 18P[27, 37]0, 19H[26, 37]2, 20P[26, 36]0, 21H[26, 35]2, 22H[27, 35]2, 23P[27, 34]0, 24H[27, 33]2, 25P[27, 32]0, 26P[26, 32]0, 27H[25, 32]2, 28H[25, 33]2, 29P[25, 34]0]"
