HHHPPHHHPPHPHH,14,-6,1994
HHHPPHHHPPHPHH,15,-6,1896
HHHPPHHHPPHPHH,16,-6,2847
HHHPPHHHPPHPHH,17,-6,3311
HHHPPHHHPPHPHH,18,-6,242
HHHPPHHHPPHPHH,19,-6,3572
HHHPHHPHHPPHPH,0,-6,209
HHHPHHPHHPPHPH,1,-6,55
HHHPHHPHHPPHPH,2,-6,141
HHHPHHPHHPPHPH,3,-6,338
HHHPHHPHHPPHPH,4,-6,6
HHHPHHPHHPPHPH,5,-6,2168
HHHPHHPHHPPHPH,6,-6,582
HHHPHHPHHPPHPH,7,-6,131
HHHPHHPHHPPHPH,8,-6,2237
HHHPHHPHHPPHPH,9,-6,4354
HHHPHHPHHPPHPH,10,-6,1296
HHHPHHPHHPPHPH,11,-6,39
HHHPHHPHHPPHPH,12,-6,3052
HHHPHHPHHPPHPH,13,-6,942
HHHPHHPHHPPHPH,14,-6,2023
HHHPHHPHHPPHPH,15,-6,506
HHHPHHPHHPPHPH,16,-6,2153
HHHPHHPHHPPHPH,17,-6,1224
HHHPHHPHHPPHPH,18,-6,6075
HHHPHHPHHPPHPH,19,-6,1256
PHHHHHPHHPHHPP,0,-5,1072
PHHHHHPHHPHHPP,1,-5,2267
PHHHHHPHHPHHPP,2,-5,205
PHHHHHPHHPHHPP,3,-5,609
PHHHHHPHHPHHPP,4,-5,209
PHHHHHPHHPHHPP,5,-5,3158
PHHHHHPHHPHHPP,6,-5,103
PHHHHHPHHPHHPP,7,-5,317
PHHHHHPHHPHHPP,8,-5,3177
PHHHHHPHHPHHPP,9,-5,324
PHHHHHPHHPHHPP,10,-5,28
PHHHHHPHHPHHPP,11,-5,1860
PHHHHHPHHPHHPP,12,-5,4052
PHHHHHPHHPHHPP,13,-5,89
PHHHHHPHHPHHPP,14,-5,1953
PHHHHHPHHPHHPP,15,-5,1832
PHHHHHPHHPHHPP,16,-5,0
PHHHHHPHHPHHPP,17,-5,1051
PHHHHHPHHPHHPP,18,-5,26
PHHHHHPHHPHHPP,19,-5,4791
PHHHPHPPHHHHPH,0,-5,433
PHHHPHPPHHHHPH,1,-5,92
PHHHPHPPHHHHPH,2,-5,181
PHHHPHPPHHHHPH,3,-5,207
PHHHPHPPHHHHPH,4,-5,431
PHHHPHPPHHHHPH,5,-5,349
PHHHPHPPHHHHPH,6,-5,4
PHHHPHPPHHHHPH,7,-5,73
PHHHPHPPHHHHPH,8,-5,152
PHHHPHPPHHHHPH,9,-5,1946
PHHHPHPPHHHHPH,10,-5,61
PHHHPHPPHHHHPH,11,-5,108
PHHHPHPPHHHHPH,12,-5,1010
PHHHPHPPHHHHPH,13,-5,2277
PHHHPHPPHHHHPH,14,-5,44
PHHHPHPPHHHHPH,15,-5,0
PHHHPHPPHHHHPH,16,-5,16
PHHHPHPPHHHHPH,17,-5,1057
PHHHPHPPHHHHPH,18,-5,196
PHHHPHPPHHHHPH,19,-5,434
PHHHHHHPPHPPHH,0,-6,979
PHHHHHHPPHPPHH,1,-6,2831
PHHHHHHPPHPPHH,2,-6,2999
PHHHHHHPPHPPHH,3,-6,17431
PHHHHHHPPHPPHH,4,-6,5842
PHHHHHHPPHPPHH,5,-6,8986
PHHHHHHPPHPPHH,6,-6,10096
PHHHHHHPPHPPHH,7,-6,289
PHHHHHHPPHPPHH,8,-6,11296
PHHHHHHPPHPPHH,9,-6,8140
PHHHHHHPPHPPHH,10,-6,9422
PHHHHHHPPHPPHH,11,-6,2828
PHHHHHHPPHPPHH,12,-6,2066
PHHHHHHPPHPPHH,13,-6,9522
PHHHHHHPPHPPHH,14,-6,15990
PHHHHHHPPHPPHH,15,-6,4021
PHHHHHHPPHPPHH,16,-6,6158
PHHHHHHPPHPPHH,17,-6,12657
PHHHHHHPPHPPHH,18,-6,2902
PHHHHHHPPHPPHH,19,-6,8066
HHHHHHPHPHPPPH,0,-5,238
HHHHHHPHPHPPPH,1,-5,32
HHHHHHPHPHPPPH,2,-5,327
HHHHHHPHPHPPPH,3,-5,56
HHHHHHPHPHPPPH,4,-5,65
HHHHHHPHPHPPPH,5,-5,728
HHHHHHPHPHPPPH,6,-5,290
HHHHHHPHPHPPPH,7,-5,26
HHHHHHPHPHPPPH,8,-5,32
HHHHHHPHPHPPPH,9,-5,111
HHHHHHPHPHPPPH,10,-5,41
HHHHHHPHPHPPPH,11,-5,957
HHHHHHPHPHPPPH,12,-5,1920
HHHHHHPHPHPPPH,13,-5,15
HHHHHHPHPHPPPH,14,-5,2
HHHHHHPHPHPPPH,15,-5,151
HHHHHHPHPHPPPH,16,-5,283
HHHHHHPHPHPPPH,17,-5,81
HHHHHHPHPHPPPH,18,-5,8
HHHHHHPHPHPPPH,19,-5,1907
PPHHHHHPHPHHPH,0,-6,65
PPHHHHHPHPHHPH,1,-6,5003
PPHHHHHPHPHHPH,2,-6,6927
PPHHHHHPHPHHPH,3,-6,105
PPHHHHHPHPHHPH,4,-6,13843
PPHHHHHPHPHHPH,5,-6,3122
PPHHHHHPHPHHPH,6,-6,4037
PPHHHHHPHPHHPH,7,-6,2847
PPHHHHHPHPHHPH,8,-5,1935
PPHHHHHPHPHHPH,9,-6,10660
PPHHHHHPHPHHPH,10,-6,18799
PPHHHHHPHPHHPH,11,-6,13864
PPHHHHHPHPHHPH,12,-6,1861
PPHHHHHPHPHHPH,13,-6,8415
PPHHHHHPHPHHPH,14,-6,5
PPHHHHHPHPHHPH,15,-6,18233
PPHHHHHPHPHHPH,16,-6,14919
PPHHHHHPHPHHPH,17,-5,79
PPHHHHHPHPHHPH,18,-6,3180
PPHHHHHPHPHHPH,19,-6,8140
PHPHHHHPPHHPHH,0,-6,2936
PHPHHHHPPHHPHH,1,-6,3964
PHPHHHHPPHHPHH,2,-6,2079
PHPHHHHPPHHPHH,3,-6,4106
PHPHHHHPPHHPHH,4,-6,2382
PHPHHHHPPHHPHH,5,-6,99
PHPHHHHPPHHPHH,6,-6,2140
PHPHHHHPPHHPHH,7,-6,2176
PHPHHHHPPHHPHH,8,-6,189
PHPHHHHPPHHPHH,9,-6,8220
PHPHHHHPPHHPHH,10,-6,15984
PHPHHHHPPHHPHH,11,-6,3867
PHPHHHHPPHHPHH,12,-6,3955
PHPHHHHPPHHPHH,13,-6,655
PHPHHHHPPHHPHH,14,-6,3503
PHPHHHHPPHHPHH,15,-6,3068
PHPHHHHPPHHPHH,16,-6,322
PHPHHHHPPHHPHH,17,-6,2270
PHPHHHHPPHHPHH,18,-5,341
PHPHHHHPPHHPHH,19,-6,292
HPHPHHHHPHHPPH,0,-7,13483
HPHPHHHHPHHPPH,1,-7,16095
HPHPHHHHPHHPPH,2,-7,6292
HPHPHHHHPHHPPH,3,-6,2325
HPHPHHHHPHHPPH,4,-7,9184
HPHPHHHHPHHPPH,5,-7,6082
HPHPHHHHPHHPPH,6,-7,12727
HPHPHHHHPHHPPH,7,-7,18239
HPHPHHHHPHHPPH,8,-7,2073
HPHPHHHHPHHPPH,9,-6,2585
HPHPHHHHPHHPPH,10,-7,7001
HPHPHHHHPHHPPH,11,-7,5244
HPHPHHHHPHHPPH,12,-7,7640
HPHPHHHHPHHPPH,13,-6,1437
HPHPHHHHPHHPPH,14,-7,3834
HPHPHHHHPHHPPH,15,-7,2710
HPHPHHHHPHHPPH,16,-7,342
HPHPHHHHPHHPPH,17,-7,11207
HPHPHHHHPHHPPH,18,-7,19671
HPHPHHHHPHHPPH,19,-7,7045
PPHPHPHHHHPHHH,0,-6,1096
PPHPHPHHHHPHHH,1,-6,1241
PPHPHPHHHHPHHH,2,-6,1513
PPHPHPHHHHPHHH,3,-6,540
PPHPHPHHHHPHHH,4,-6,1246
PPHPHPHHHHPHHH,5,-6,256
PPHPHPHHHHPHHH,6,-6,2880
PPHPHPHHHHPHHH,7,-6,6144
PPHPHPHHHHPHHH,8,-6,364
PPHPHPHHHHPHHH,9,-6,1533
PPHPHPHHHHPHHH,10,-6,3310
PPHPHPHHHHPHHH,11,-6,2601
PPHPHPHHHHPHHH,12,-6,17521
PPHPHPHHHHPHHH,13,-6,519
PPHPHPHHHHPHHH,14,-6,464
PPHPHPHHHHPHHH,15,-6,3846
PPHPHPHHHHPHHH,16,-6,1182
PPHPHPHHHHPHHH,17,-6,4949
PPHPHPHHHHPHHH,18,-6,3607
PPHPHPHHHHPHHH,19,-6,1498
HHPHPPHPHHPHHH,0,-6,1310
HHPHPPHPHHPHHH,1,-6,195
HHPHPPHPHHPHHH,2,-6,721
HHPHPPHPHHPHHH,3,-6,3174
HHPHPPHPHHPHHH,4,-6,2907
HHPHPPHPHHPHHH,5,-6,576
HHPHPPHPHHPHHH,6,-6,117
HHPHPPHPHHPHHH,7,-6,652
HHPHPPHPHHPHHH,8,-6,1412
HHPHPPHPHHPHHH,9,-6,2677
HHPHPPHPHHPHHH,10,-6,70
HHPHPPHPHHPHHH,11,-6,5
HHPHPPHPHHPHHH,12,-6,1026
HHPHPPHPHHPHHH,13,-6,2924
HHPHPPHPHHPHHH,14,-6,72
HHPHPPHPHHPHHH,15,-6,398
HHPHPPHPHHPHHH,16,-6,9
HHPHPPHPHHPHHH,17,-6,1232
HHPHPPHPHHPHHH,18,-6,1463
HHPHPPHPHHPHHH,19,-6,158
HHPHPHHPPHPHHH,0,-6,1231
HHPHPHHPPHPHHH,1,-6,130
HHPHPHHPPHPHHH,2,-6,966
HHPHPHHPPHPHHH,3,-6,1
HHPHPHHPPHPHHH,4,-6,1079
HHPHPHHPPHPHHH,5,-6,56
HHPHPHHPPHPHHH,6,-6,1022
HHPHPHHPPHPHHH,7,-6,352
HHPHPHHPPHPHHH,8,-6,783
HHPHPHHPPHPHHH,9,-6,2140
HHPHPHHPPHPHHH,10,-6,380
HHPHPHHPPHPHHH,11,-6,196
HHPHPHHPPHPHHH,12,-6,1374
HHPHPHHPPHPHHH,13,-6,54
HHPHPHHPPHPHHH,14,-6,10320
HHPHPHHPPHPHHH,15,-6,327
HHPHPHHPPHPHHH,16,-6,3796
HHPHPHHPPHPHHH,17,-6,4859
HHPHPHHPPHPHHH,18,-6,62
HHPHPHHPPHPHHH,19,-6,2574
HHHPHPHPPHPHHH,0,-7,12559
HHHPHPHPPHPHHH,1,-7,4363
HHHPHPHPPHPHHH,2,-7,13792
HHHPHPHPPHPHHH,3,-7,6607
HHHPHPHPPHPHHH,4,-7,499
HHHPHPHPPHPHHH,5,-7,2882
HHHPHPHPPHPHHH,6,-6,1490
HHHPHPHPPHPHHH,7,-7,1072
HHHPHPHPPHPHHH,8,-7,4908
HHHPHPHPPHPHHH,9,-7,6027
HHHPHPHPPHPHHH,10,-7,4983
HHHPHPHPPHPHHH,11,-7,4355
HHHPHPHPPHPHHH,12,-7,5418
HHHPHPHPPHPHHH,13,-7,2359
HHHPHPHPPHPHHH,14,-7,459
HHHPHPHPPHPHHH,15,-7,594
HHHPHPHPPHPHHH,16,-7,1027
HHHPHPHPPHPHHH,17,-7,1131
HHHPHPHPPHPHHH,18,-7,6295
HHHPHPHPPHPHHH,19,-7,10379
HHHHPHHHPPHPPH,0,-6,1909
HHHHPHHHPPHPPH,1,-6,56
HHHHPHHHPPHPPH,2,-6,1898
HHHHPHHHPPHPPH,3,-6,4876
HHHHPHHHPPHPPH,4,-6,3334
HHHHPHHHPPHPPH,5,-6,1968
HHHHPHHHPPHPPH,6,-6,3432
HHHHPHHHPPHPPH,7,-6,1967
HHHHPHHHPPHPPH,8,-6,3936
HHHHPHHHPPHPPH,9,-6,1012
HHHHPHHHPPHPPH,10,-6,335
HHHHPHHHPPHPPH,11,-6,329
HHHHPHHHPPHPPH,12,-6,1873
HHHHPHHHPPHPPH,13,-6,3031
HHHHPHHHPPHPPH,14,-6,184
HHHHPHHHPPHPPH,15,-6,2342
HHHHPHHHPPHPPH,16,-6,1539
HHHHPHHHPPHPPH,17,-6,343
HHHHPHHHPPHPPH,18,-6,3096
HHHHPHHHPPHPPH,19,-6,6061
HHPHHHPHPHPHHP,0,-6,172
HHPHHHPHPHPHHP,1,-6,2930
HHPHHHPHPHPHHP,2,-6,1987
HHPHHHPHPHPHHP,3,-6,1229
HHPHHHPHPHPHHP,4,-6,1924
HHPHHHPHPHPHHP,5,-6,490
HHPHHHPHPHPHHP,6,-6,6009
HHPHHHPHPHPHHP,7,-6,5131
HHPHHHPHPHPHHP,8,-6,3020
HHPHHHPHPHPHHP,9,-6,4825
HHPHHHPHPHPHHP,10,-6,2019
HHPHHHPHPHPHHP,11,-6,1039
HHPHHHPHPHPHHP,12,-6,2295
HHPHHHPHPHPHHP,13,-6,0
HHPHHHPHPHPHHP,14,-6,830
HHPHHHPHPHPHHP,15,-6,11371
HHPHHHPHPHPHHP,16,-6,2271
HHPHHHPHPHPHHP,17,-6,5136
HHPHHHPHPHPHHP,18,-6,1140
HHPHHHPHPHPHHP,19,-6,1074
PHHPPPHHPHHHHH,0,-5,2196
PHHPPPHHPHHHHH,1,-5,6151
PHHPPPHHPHHHHH,2,-5,2609
PHHPPPHHPHHHHH,3,-5,4103
PHHPPPHHPHHHHH,4,-5,1324
PHHPPPHHPHHHHH,5,-5,7901
PHHPPPHHPHHHHH,6,-5,3947
PHHPPPHHPHHHHH,7,-5,352
PHHPPPHHPHHHHH,8,-5,12564
PHHPPPHHPHHHHH,9,-5,2228
PHHPPPHHPHHHHH,10,-5,6015
PHHPPPHHPHHHHH,11,-5,4037
PHHPPPHHPHHHHH,12,-5,11688
PHHPPPHHPHHHHH,13,-5,1901
PHHPPPHHPHHHHH,14,-5,1584
PHHPPPHHPHHHHH,15,-5,963
PHHPPPHHPHHHHH,16,-5,116
PHHPPPHHPHHHHH,17,-5,2073
PHHPPPHHPHHHHH,18,-5,11191
PHHPPPHHPHHHHH,19,-5,3606
HHHHPPHHPHHPPH,0,-6,1024
HHHHPPHHPHHPPH,1,-6,4156
HHHHPPHHPHHPPH,2,-6,1157
HHHHPPHHPHHPPH,3,-6,286
HHHHPPHHPHHPPH,4,-6,1123
HHHHPPHHPHHPPH,5,-6,516
HHHHPPHHPHHPPH,6,-6,15
HHHHPPHHPHHPPH,7,-6,24
HHHHPPHHPHHPPH,8,-6,50
HHHHPPHHPHHPPH,9,-6,108
HHHHPPHHPHHPPH,10,-6,716
HHHHPPHHPHHPPH,11,-6,2000
HHHHPPHHPHHPPH,12,-6,199
HHHHPPHHPHHPPH,13,-6,1993
HHHHPPHHPHHPPH,14,-6,384
HHHHPPHHPHHPPH,15,-6,1017
HHHHPPHHPHHPPH,16,-6,969
HHHHPPHHPHHPPH,17,-6,533
HHHHPPHHPHHPPH,18,-6,937
HHHHPPHHPHHPPH,19,-6,403
HHHHHHPPPHPHPH,0,-5,1217
HHHHHHPPPHPHPH,1,-5,2002
HHHHHHPPPHPHPH,2,-5,1198
HHHHHHPPPHPHPH,3,-5,94
HHHHHHPPPHPHPH,4,-5,367
HHHHHHPPPHPHPH,5,-5,13
HHHHHHPPPHPHPH,6,-5,922
HHHHHHPPPHPHPH,7,-5,1104
HHHHHHPPPHPHPH,8,-5,136
HHHHHHPPPHPHPH,9,-5,1403
HHHHHHPPPHPHPH,10,-5,12
HHHHHHPPPHPHPH,11,-5,127
HHHHHHPPPHPHPH,12,-5,976
HHHHHHPPPHPHPH,13,-5,187
HHHHHHPPPHPHPH,14,-5,221
HHHHHHPPPHPHPH,15,-5,261
HHHHHHPPPHPHPH,16,-5,20
HHHHHHPPPHPHPH,17,-5,393
HHHHHHPPPHPHPH,18,-5,1336
HHHHHHPPPHPHPH,19,-5,200
PHPPHHHHHPPHHH,0,-6,79
PHPPHHHHHPPHHH,1,-6,1218
PHPPHHHHHPPHHH,2,-6,201
PHPPHHHHHPPHHH,3,-6,274
PHPPHHHHHPPHHH,4,-6,48
PHPPHHHHHPPHHH,5,-6,5003
PHPPHHHHHPPHHH,6,-6,1103
PHPPHHHHHPPHHH,7,-6,3697
PHPPHHHHHPPHHH,8,-6,2020
PHPPHHHHHPPHHH,9,-6,1866
PHPPHHHHHPPHHH,10,-6,7612
PHPPHHHHHPPHHH,11,-6,967
PHPPHHHHHPPHHH,12,-6,5993
PHPPHHHHHPPHHH,13,-6,3957
PHPPHHHHHPPHHH,14,-6,9015
PHPPHHHHHPPHHH,15,-6,2817
PHPPHHHHHPPHHH,16,-6,18918
PHPPHHHHHPPHHH,17,-6,1174
PHPPHHHHHPPHHH,18,-6,4183
PHPPHHHHHPPHHH,19,-6,3814
HHPHHHPPHHPHPH,0,-6,169
HHPHHHPPHHPHPH,1,-6,1334
HHPHHHPPHHPHPH,2,-6,2090
HHPHHHPPHHPHPH,3,-6,20008
HHPHHHPPHHPHPH,4,-6,9978
HHPHHHPPHHPHPH,5,-6,9255
HHPHHHPPHHPHPH,6,-6,11636
HHPHHHPPHHPHPH,7,-6,705
HHPHHHPPHHPHPH,8,-6,978
HHPHHHPPHHPHPH,9,-6,1372
HHPHHHPPHHPHPH,10,-6,4491
HHPHHHPPHHPHPH,11,-6,5367
HHPHHHPPHHPHPH,12,-6,6134
HHPHHHPPHHPHPH,13,-6,598
HHPHHHPPHHPHPH,14,-6,2936
HHPHHHPPHHPHPH,15,-6,81
HHPHHHPPHHPHPH,16,-6,13800
HHPHHHPPHHPHPH,17,-6,4819
HHPHHHPPHHPHPH,18,-6,366
HHPHHHPPHHPHPH,19,-6,71
HHHPHHHPPHHPHP,0,-5,262
HHHPHHHPPHHPHP,1,-5,120
HHHPHHHPPHHPHP,2,-5,92
HHHPHHHPPHHPHP,3,-5,93
HHHPHHHPPHHPHP,4,-5,200
HHHPHHHPPHHPHP,5,-5,1265
HHHPHHHPPHHPHP,6,-5,25
HHHPHHHPPHHPHP,7,-5,471
HHHPHHHPPHHPHP,8,-5,2
HHHPHHHPPHHPHP,9,-5,1902
HHHPHHHPPHHPHP,10,-5,87
HHHPHHHPPHHPHP,11,-5,373
HHHPHHHPPHHPHP,12,-5,278
HHHPHHHPPHHPHP,13,-5,616
HHHPHHHPPHHPHP,14,-5,953
HHHPHHHPPHHPHP,15,-5,382
HHHPHHHPPHHPHP,16,-5,751
HHHPHHHPPHHPHP,17,-5,43
HHHPHHHPPHHPHP,18,-5,39
HHHPHHHPPHHPHP,19,-5,710
PHPPHHPHHHHHHP,0,-5,327
PHPPHHPHHHHHHP,1,-5,160
PHPPHHPHHHHHHP,2,-5,1233
PHPPHHPHHHHHHP,3,-5,93
PHPPHHPHHHHHHP,4,-5,0
PHPPHHPHHHHHHP,5,-5,174
PHPPHHPHHHHHHP,6,-5,1079
PHPPHHPHHHHHHP,7,-5,0
PHPPHHPHHHHHHP,8,-5,976
PHPPHHPHHHHHHP,9,-5,1182
PHPPHHPHHHHHHP,10,-5,13
PHPPHHPHHHHHHP,11,-5,66
PHPPHHPHHHHHHP,12,-5,68
PHPPHHPHHHHHHP,13,-5,67
PHPPHHPHHHHHHP,14,-5,130
PHPPHHPHHHHHHP,15,-5,77
PHPPHHPHHHHHHP,16,-5,238
PHPPHHPHHHHHHP,17,-5,65
PHPPHHPHHHHHHP,18,-5,311
PHPPHHPHHHHHHP,19,-5,105
PHPPHHHHHHPPHH,0,-6,138
PHPPHHHHHHPPHH,1,-6,2840
PHPPHHHHHHPPHH,2,-6,2913
PHPPHHHHHHPPHH,3,-6,3136
PHPPHHHHHHPPHH,4,-6,1574
PHPPHHHHHHPPHH,5,-6,1973
PHPPHHHHHHPPHH,6,-6,1652
PHPPHHHHHHPPHH,7,-6,3405
PHPPHHHHHHPPHH,8,-6,20
PHPPHHHHHHPPHH,9,-6,4646
PHPPHHHHHHPPHH,10,-6,1321
PHPPHHHHHHPPHH,11,-6,947
PHPPHHHHHHPPHH,12,-6,11661
PHPPHHHHHHPPHH,13,-6,3145
PHPPHHHHHHPPHH,14,-6,2965
PHPPHHHHHHPPHH,15,-6,9543
PHPPHHHHHHPPHH,16,-6,22
PHPPHHHHHHPPHH,17,-6,1565
PHPPHHHHHHPPHH,18,-6,2714
PHPPHHHHHHPPHH,19,-6,2117
PHPHPHHHHPHHPH,0,-5,89
PHPHPHHHHPHHPH,1,-5,68
PHPHPHHHHPHHPH,2,-5,925
PHPHPHHHHPHHPH,3,-5,924
PHPHPHHHHPHHPH,4,-5,222
PHPHPHHHHPHHPH,5,-5,149
PHPHPHHHHPHHPH,6,-5,163
PHPHPHHHHPHHPH,7,-5,363
PHPHPHHHHPHHPH,8,-5,1096
PHPHPHHHHPHHPH,9,-5,212
PHPHPHHHHPHHPH,10,-5,152
PHPHPHHHHPHHPH,11,-5,94
PHPHPHHHHPHHPH,12,-5,539
PHPHPHHHHPHHPH,13,-5,2
PHPHPHHHHPHHPH,14,-5,58
PHPHPHHHHPHHPH,15,-5,1891
PHPHPHHHHPHHPH,16,-5,23
PHPHPHHHHPHHPH,17,-5,509
PHPHPHHHHPHHPH,18,-5,121
PHPHPHHHHPHHPH,19,-5,115
HHPHHPHPHHHPPH,0,-6,1084
HHPHHPHPHHHPPH,1,-6,697
HHPHHPHPHHHPPH,2,-6,29
HHPHHPHPHHHPPH,3,-6,2045
HHPHHPHPHHHPPH,4,-6,547
HHPHHPHPHHHPPH,5,-6,2163
HHPHHPHPHHHPPH,6,-6,135
HHPHHPHPHHHPPH,7,-6,991
HHPHHPHPHHHPPH,8,-6,3776
HHPHHPHPHHHPPH,9,-6,3900
HHPHHPHPHHHPPH,10,-6,1042
HHPHHPHPHHHPPH,11,-6,8596
HHPHHPHPHHHPPH,12,-6,965
HHPHHPHPHHHPPH,13,-6,2002
HHPHHPHPHHHPPH,14,-6,54
HHPHHPHPHHHPPH,15,-6,298
HHPHHPHPHHHPPH,16,-6,1212
HHPHHPHPHHHPPH,17,-6,927
HHPHHPHPHHHPPH,18,-6,2425
HHPHHPHPHHHPPH,19,-6,287
PHHPHHHHHHHPPP,0,-4,202
PHHPHHHHHHHPPP,1,-4,18
PHHPHHHHHHHPPP,2,-4,1
PHHPHHHHHHHPPP,3,-4,86
PHHPHHHHHHHPPP,4,-4,42
PHHPHHHHHHHPPP,5,-4,44
PHHPHHHHHHHPPP,6,-4,13
PHHPHHHHHHHPPP,7,-4,40
PHHPHHHHHHHPPP,8,-4,74
PHHPHHHHHHHPPP,9,-4,120
PHHPHHHHHHHPPP,10,-4,187
PHHPHHHHHHHPPP,11,-4,50
PHHPHHHHHHHPPP,12,-4,63
PHHPHHHHHHHPPP,13,-4,70
PHHPHHHHHHHPPP,14,-4,12
PHHPHHHHHHHPPP,15,-4,15
PHHPHHHHHHHPPP,16,-4,3
PHHPHHHHHHHPPP,17,-4,157
PHHPHHHHHHHPPP,18,-4,85
PHHPHHHHHHHPPP,19,-4,13
HPHPHPHHPHHPHH,0,-6,2214
HPHPHPHHPHHPHH,1,-5,338
HPHPHPHHPHHPHH,2,-6,3908
HPHPHPHHPHHPHH,3,-5,972
HPHPHPHHPHHPHH,4,-6,18644
HPHPHPHHPHHPHH,5,-6,1423
HPHPHPHHPHHPHH,6,-6,234
HPHPHPHHPHHPHH,7,-5,36
HPHPHPHHPHHPHH,8,-6,13635
HPHPHPHHPHHPHH,9,-6,8519
HPHPHPHHPHHPHH,10,-6,21036
HPHPHPHHPHHPHH,11,-5,2102
HPHPHPHHPHHPHH,12,-6,4955
HPHPHPHHPHHPHH,13,-6,9246
HPHPHPHHPHHPHH,14,-6,16477
HPHPHPHHPHHPHH,15,-6,12445
HPHPHPHHPHHPHH,16,-6,4948
HPHPHPHHPHHPHH,17,-6,12658
HPHPHPHHPHHPHH,18,-5,64
HPHPHPHHPHHPHH,19,-6,8116
PHHHPHHHHPHPHP,0,-6,8225
