start,1497386606.545573
Start Anneal,0.0009360313415527344,1
Score Iteration,-1,0,0.995
Score Iteration,-3,2,0.985074875
Score Iteration,-4,171,0.42225022364249604
Result SA test141,0.0009360313415527344,0.3349580764770508,919,-4
Start Anneal,0.3349609375,1.1
Result SA test141,0.3349609375,0.6575930118560791,1857,-4
Start Anneal,0.6575961112976074,1.2100000000000002
Result SA test141,0.6575961112976074,1.1828100681304932,2814,-4
Start Anneal,1.1828129291534424,1.3310000000000004
Result SA test141,1.1828129291534424,1.751310110092163,3790,-4
Start Anneal,1.7513129711151123,1.4641000000000006
Result SA test141,1.7513129711151123,2.085731029510498,4785,-4
Start Anneal,2.0857350826263428,1.6105100000000008
Result SA test141,2.0857350826263428,2.5176889896392822,5799,-4
Start Anneal,2.5176920890808105,1.771561000000001
Result SA test141,2.5176920890808105,2.8512070178985596,6832,-4
Start Anneal,2.8512089252471924,1.9487171000000014
Result SA test141,2.8512089252471924,3.235016107559204,7884,-4
Start Anneal,3.2350189685821533,2.1435888100000016
Result SA test141,3.2350189685821533,3.70810604095459,8955,-4
Start Anneal,3.708108901977539,2.357947691000002
Result SA test141,3.708108901977539,4.386598110198975,10045,-4
Start Anneal,4.386600971221924,2.5937424601000023
Result SA test141,4.386600971221924,4.79646110534668,11154,-4
Start Anneal,4.796463966369629,2.853116706110003
Result SA test141,4.796463966369629,5.226200103759766,12282,-4
Start Anneal,5.226202964782715,3.1384283767210035
Result SA test141,5.226202964782715,5.881095886230469,13429,-4
Start Anneal,5.881098985671997,3.4522712143931042
Result SA test141,5.881098985671997,6.523021936416626,14595,-4
Start Anneal,6.523025035858154,3.797498335832415
Result SA test141,6.523025035858154,7.098442077636719,15780,-4
Start Anneal,7.098444938659668,4.177248169415656
Result SA test141,7.098444938659668,7.67301607131958,16984,-4
Start Anneal,7.673018932342529,4.594972986357222
Result SA test141,7.673018932342529,8.165601015090942,18207,-4
Start Anneal,8.16560411453247,5.054470284992944
Result SA test141,8.16560411453247,8.638089895248413,19449,-4
Start Anneal,8.638092994689941,5.559917313492239
Result SA test141,8.638092994689941,9.095315933227539,20710,-4
Start Anneal,9.095318078994751,6.115909044841463
Result SA test141,9.095318078994751,9.69374394416809,21991,-4
