start,1497399127.17807
Start Anneal,0.0010578632354736328,1
Score Iteration,-4,0,0.995
Result SA test149,0.0010578632354736328,0.4515058994293213,919,-4
Start Anneal,0.4515089988708496,1.1
Score Iteration,-5,1451,0.07604921274451767
Result SA test149,0.4515089988708496,0.7983880043029785,1857,-5
Start Anneal,0.7983918190002441,1.2100000000000002
Result SA test149,0.7983918190002441,1.2909858226776123,2814,-5
Start Anneal,1.290989875793457,1.3310000000000004
Result SA test149,1.290989875793457,1.7802128791809082,3790,-5
Start Anneal,1.7802159786224365,1.4641000000000006
Result SA test149,1.7802159786224365,2.1448519229888916,4785,-5
Start Anneal,2.1448538303375244,1.6105100000000008
Result SA test149,2.1448538303375244,2.7549798488616943,5799,-5
Start Anneal,2.7549829483032227,1.771561000000001
Result SA test149,2.7549829483032227,3.14908504486084,6832,-5
Start Anneal,3.149087905883789,1.9487171000000014
Result SA test149,3.149087905883789,3.6655609607696533,7884,-5
Start Anneal,3.665562868118286,2.1435888100000016
Result SA test149,3.665562868118286,4.164332866668701,8955,-5
Start Anneal,4.164335012435913,2.357947691000002
Result SA test149,4.164335012435913,4.609295845031738,10045,-5
Start Anneal,4.60929799079895,2.5937424601000023
Result SA test149,4.60929799079895,5.117110013961792,11154,-5
Start Anneal,5.117113828659058,2.853116706110003
Result SA test149,5.117113828659058,6.039866924285889,12282,-5
Start Anneal,6.039870023727417,3.1384283767210035
Result SA test149,6.039870023727417,6.567514896392822,13429,-5
Start Anneal,6.567517995834351,3.4522712143931042
Result SA test149,6.567517995834351,7.21773886680603,14595,-5
Start Anneal,7.217741966247559,3.797498335832415
Result SA test149,7.217741966247559,8.002341985702515,15780,-5
Start Anneal,8.002344846725464,4.177248169415656
Result SA test149,8.002344846725464,8.849710941314697,16984,-5
Start Anneal,8.84971284866333,4.594972986357222
Result SA test149,8.84971284866333,9.76113486289978,18207,-5
Start Anneal,9.761137962341309,5.054470284992944
Result SA test149,9.761137962341309,10.301543951034546,19449,-5
Start Anneal,10.301547050476074,5.559917313492239
Result SA test149,10.301547050476074,10.981920957565308,20710,-5
Start Anneal,10.981923818588257,6.115909044841463
Result SA test149,10.981923818588257,11.637823820114136,21991,-5
