start,1498295098.048053
Start Anneal,0.0027549266815185547,1
Score Iteration,-2,5,0.9703725093562657
Score Iteration,-4,12,0.936914692879804
Score Iteration,-6,13,0.932230119415405
Score Iteration,-7,23,0.8866535105013079
Score Iteration,-8,28,0.864707730567534
Score Iteration,-9,30,0.8560822709551229
Score Iteration,-11,56,0.751476843520859
Score Iteration,-12,66,0.7147372386831308
Score Iteration,-13,123,0.5371084840724136
Result SA test131,0.0027549266815185547,6.6334638595581055,919,-13
Start Anneal,6.633468866348267,1.1
Score Iteration,-14,953,0.9229974714076373
Result SA test131,6.633468866348267,12.931220054626465,1857,-14
Start Anneal,12.931222915649414,1.2100000000000002
Score Iteration,-15,2106,0.34558553548247906
Score Iteration,-16,2211,0.20416393850409395
Result SA test131,12.931222915649414,24.11545205116272,2814,-16
Start Anneal,24.11545491218567,1.3310000000000004
Result SA test131,24.11545491218567,43.449848890304565,3790,-16
Start Anneal,43.449851989746094,1.4641000000000006
Result SA test131,43.449851989746094,54.76292896270752,4785,-16
Start Anneal,54.76293206214905,1.6105100000000008
Result SA test131,54.76293206214905,75.39920091629028,5799,-16
Start Anneal,75.39920401573181,1.771561000000001
Score Iteration,-17,5962,0.7786483241955374
Result SA test131,75.39920401573181,85.72014808654785,6832,-17
Start Anneal,85.7201509475708,1.9487171000000014
Result SA test131,85.7201509475708,92.64075589179993,7884,-17
Start Anneal,92.64075899124146,2.1435888100000016
Result SA test131,92.64075899124146,101.4956738948822,8955,-17
Start Anneal,101.49567604064941,2.357947691000002
Result SA test131,101.49567604064941,108.54067802429199,10045,-17
Start Anneal,108.54067993164062,2.5937424601000023
Result SA test131,108.54067993164062,120.51276206970215,11154,-17
Start Anneal,120.51276588439941,2.853116706110003
Result SA test131,120.51276588439941,131.12481594085693,12282,-17
Start Anneal,131.12481808662415,3.1384283767210035
Score Iteration,-18,12462,1.2667468612716415
Score Iteration,-19,12784,0.25218650157325256
Result SA test131,131.12481808662415,139.5604338645935,13429,-19
Start Anneal,139.56043696403503,3.4522712143931042
Result SA test131,139.56043696403503,147.97295093536377,14595,-19
Start Anneal,147.9729540348053,3.797498335832415
Result SA test131,147.9729540348053,160.92733597755432,15780,-19
