start,1498355610.127358
Start Anneal,0.0028870105743408203,1
Score Iteration,-2,5,0.9703725093562657
Score Iteration,-3,18,0.9091562615825303
Score Iteration,-4,19,0.9046104802746177
Score Iteration,-6,21,0.8955869907338784
Score Iteration,-7,39,0.8183201210226745
Score Iteration,-8,59,0.7402609576967047
Score Iteration,-9,70,0.700549347573362
Score Iteration,-10,75,0.6832098777212643
Score Iteration,-11,166,0.4329666890532576
Score Iteration,-13,167,0.4308018556079913
Score Iteration,-14,170,0.4243720840628101
Result SA test143,0.0028870105743408203,8.844308137893677,919,-14
Start Anneal,8.844313144683838,1.1
Result SA test143,8.844313144683838,22.046994924545288,1857,-14
Start Anneal,22.046998977661133,1.2100000000000002
Score Iteration,-15,2113,0.3336699697470452
Result SA test143,22.046998977661133,40.33135795593262,2814,-15
Start Anneal,40.331361055374146,1.3310000000000004
Score Iteration,-16,2990,0.5481044744741066
Score Iteration,-17,3105,0.30797653836118555
Score Iteration,-18,3108,0.3033799500290775
Result SA test143,40.331361055374146,49.72848606109619,3790,-18
Start Anneal,49.72848892211914,1.4641000000000006
Result SA test143,49.72848892211914,54.525644063949585,4785,-18
Start Anneal,54.525646924972534,1.6105100000000008
Result SA test143,54.525646924972534,59.692989110946655,5799,-18
Start Anneal,59.692991971969604,1.771561000000001
Result SA test143,59.692991971969604,71.09449505805969,6832,-18
Start Anneal,71.09449815750122,1.9487171000000014
Result SA test143,71.09449815750122,77.10528111457825,7884,-18
Start Anneal,77.10528302192688,2.1435888100000016
Result SA test143,77.10528302192688,82.2617621421814,8955,-18
Start Anneal,82.26176595687866,2.357947691000002
Result SA test143,82.26176595687866,89.53926801681519,10045,-18
Start Anneal,89.53927111625671,2.5937424601000023
Score Iteration,-19,10976,0.0242682302413655
Result SA test143,89.53927111625671,95.14911007881165,11154,-19
Start Anneal,95.1491129398346,2.853116706110003
Result SA test143,95.1491129398346,101.48234510421753,12282,-19
Start Anneal,101.48234796524048,3.1384283767210035
Result SA test143,101.48234796524048,107.35839104652405,13429,-19
Start Anneal,107.35839509963989,3.4522712143931042
Result SA test143,107.35839509963989,120.51812410354614,14595,-19
Start Anneal,120.51812815666199,3.797498335832415
Result SA test143,120.51812815666199,131.61577200889587,15780,-19
