start,1498362839.631406
Start Anneal,0.0026819705963134766,1
Score Iteration,-2,5,0.9703725093562657
Score Iteration,-4,9,0.951110130465772
Score Iteration,-6,14,0.927568968818328
Score Iteration,-7,20,0.9000874278732446
Score Iteration,-8,21,0.8955869907338784
Score Iteration,-10,29,0.8603841919146964
Score Iteration,-12,43,0.802076057971764
Score Iteration,-13,189,0.3858205374665318
Score Iteration,-14,328,0.19221778364715728
Score Iteration,-15,329,0.19125669472892148
Score Iteration,-16,421,0.12059799144222193
Result SA test134,0.0026819705963134766,21.076027870178223,919,-16
Start Anneal,21.076031923294067,1.1
Score Iteration,-17,968,0.8561438127755062
Result SA test134,21.076031923294067,32.943248987197876,1857,-17
Start Anneal,32.943251848220825,1.2100000000000002
Score Iteration,-18,1991,0.6150370392478877
Result SA test134,32.943251848220825,42.610901832580566,2814,-18
Start Anneal,42.610904932022095,1.3310000000000004
Result SA test134,42.610904932022095,50.69706702232361,3790,-18
Start Anneal,50.69706988334656,1.4641000000000006
Result SA test134,50.69706988334656,61.10119700431824,4785,-18
Start Anneal,61.10119986534119,1.6105100000000008
Result SA test134,61.10119986534119,73.28876781463623,5799,-18
Start Anneal,73.28877091407776,1.771561000000001
Result SA test134,73.28877091407776,86.73259687423706,6832,-18
Start Anneal,86.73259997367859,1.9487171000000014
Result SA test134,86.73259997367859,92.3025119304657,7884,-18
Start Anneal,92.30251502990723,2.1435888100000016
Result SA test134,92.30251502990723,98.04208588600159,8955,-18
Start Anneal,98.04208898544312,2.357947691000002
Result SA test134,98.04208898544312,105.64161682128906,10045,-18
Start Anneal,105.64162087440491,2.5937424601000023
Result SA test134,105.64162087440491,111.7376298904419,11154,-18
Start Anneal,111.73763298988342,2.853116706110003
Result SA test134,111.73763298988342,125.40287590026855,12282,-18
Start Anneal,125.40287899971008,3.1384283767210035
Result SA test134,125.40287899971008,137.84142303466797,13429,-18
Start Anneal,137.84142589569092,3.4522712143931042
Result SA test134,137.84142589569092,145.7068009376526,14595,-18
Start Anneal,145.70680403709412,3.797498335832415
Result SA test134,145.70680403709412,154.32076001167297,15780,-18
