start,1498479076.165823
Start Anneal,0.004962921142578125,1
Score Iteration,-10,0,0.995
Score Iteration,-11,2,0.985074875
Result SA test139,0.004962921142578125,14.285802125930786,919,-11
Start Anneal,14.285808086395264,1.1
Score Iteration,-12,1782,0.014472196460921759
Score Iteration,-13,1851,0.0102406381542408
Result SA test139,14.285808086395264,25.32303810119629,1857,-13
Start Anneal,25.32304096221924,1.2100000000000002
Result SA test139,25.32304096221924,36.62593698501587,2814,-13
Start Anneal,36.62593913078308,1.3310000000000004
Result SA test139,36.62593913078308,46.513309955596924,3790,-13
Start Anneal,46.51331305503845,1.4641000000000006
Result SA test139,46.51331305503845,57.93164300918579,4785,-13
Start Anneal,57.93164610862732,1.6105100000000008
Result SA test139,57.93164610862732,64.9928810596466,5799,-13
Start Anneal,64.99288392066956,1.771561000000001
Result SA test139,64.99288392066956,78.86081504821777,6832,-13
Start Anneal,78.86081790924072,1.9487171000000014
Result SA test139,78.86081790924072,86.19362902641296,7884,-13
Start Anneal,86.19363307952881,2.1435888100000016
Result SA test139,86.19363307952881,96.11342597007751,8955,-13
Start Anneal,96.11342906951904,2.357947691000002
Result SA test139,96.11342906951904,108.09084606170654,10045,-13
Start Anneal,108.0908510684967,2.5937424601000023
Result SA test139,108.0908510684967,115.25671792030334,11154,-13
Start Anneal,115.25672101974487,2.853116706110003
Result SA test139,115.25672101974487,123.1080539226532,12282,-13
Start Anneal,123.10805702209473,3.1384283767210035
Result SA test139,123.10805702209473,132.16472792625427,13429,-13
Start Anneal,132.16473293304443,3.4522712143931042
Score Iteration,-14,13669,1.0314955691526662
Result SA test139,132.16473293304443,147.9269609451294,14595,-14
Start Anneal,147.92696690559387,3.797498335832415
Result SA test139,147.92696690559387,154.06396007537842,15780,-14
Start Anneal,154.06396293640137,4.177248169415656
Result SA test139,154.06396293640137,166.46449398994446,16984,-14
Start Anneal,166.464497089386,4.594972986357222
Result SA test139,166.464497089386,177.34890508651733,18207,-14
Start Anneal,177.34890794754028,5.054470284992944
Result SA test139,177.34890794754028,194.0656669139862,19449,-14
Start Anneal,194.06567001342773,5.559917313492239
Result SA test139,194.06567001342773,204.78235602378845,20710,-14
Start Anneal,204.78235912322998,6.115909044841463
Result SA test139,204.78235912322998,216.5285460948944,21991,-14
